Datum,Kapazität in kWh,Restkapazität in kWh,Einspeisung in kWh
2030-03-16 06:30:00,9250.0,682.8849033283859,-8567.115096671614
2030-03-16 06:45:00,9250.0,666.2990033882779,-8583.700996611722
2030-03-16 07:00:00,9250.0,601.7570666304237,-8648.242933369576
2030-03-16 07:15:00,9250.0,1121.9458474842522,-8128.054152515748
2030-03-16 07:30:00,9250.0,1722.0889685059356,-7527.911031494064
2030-03-16 07:45:00,9250.0,2363.571140403774,-6886.428859596226
2030-03-16 08:00:00,9250.0,3102.7544283110074,-6147.245571688993
2030-03-16 08:15:00,9250.0,3961.747694372574,-5288.252305627426
2030-03-16 08:30:00,9250.0,4897.398923305227,-4352.601076694773
2030-03-16 08:45:00,9250.0,5879.1479281572865,-3370.8520718427135
2030-03-16 09:00:00,9250.0,6916.7158021332325,-2333.2841978667675
2030-03-16 09:15:00,9250.0,7602.318119740932,-1647.6818802590678
2030-03-16 09:30:00,9250.0,8411.385315021827,-838.6146849781726
2030-03-16 09:45:00,9250.0,9237.326490669064,-12.673509330936213
2030-03-16 10:00:00,9250.0,9250.0,0.0
2030-03-16 10:15:00,9250.0,9250.0,0.0
2030-03-16 10:30:00,9250.0,9250.0,0.0
2030-03-16 10:45:00,9250.0,9250.0,0.0
2030-03-16 11:00:00,9250.0,9250.0,0.0
2030-03-16 11:15:00,9250.0,9250.0,0.0
2030-03-16 11:30:00,9250.0,9250.0,0.0
2030-03-16 11:45:00,9250.0,9250.0,0.0
2030-03-16 12:00:00,9250.0,9250.0,0.0
2030-03-16 12:15:00,9250.0,9250.0,0.0
2030-03-16 12:30:00,9250.0,9250.0,0.0
2030-03-16 12:45:00,9250.0,9250.0,0.0
2030-03-16 13:00:00,9250.0,9250.0,0.0
2030-03-16 13:15:00,9250.0,9250.0,0.0
2030-03-16 13:30:00,9250.0,9250.0,0.0
2030-03-16 13:45:00,9250.0,9250.0,0.0
2030-03-16 14:00:00,9250.0,9250.0,0.0
2030-03-16 14:15:00,9250.0,9250.0,0.0
2030-03-16 14:30:00,9250.0,9250.0,0.0
2030-03-16 14:45:00,9250.0,9250.0,0.0
2030-03-16 15:00:00,9250.0,9250.0,0.0
2030-03-16 15:15:00,9250.0,9250.0,0.0
2030-03-16 15:30:00,9250.0,9250.0,0.0
2030-03-16 15:45:00,9250.0,9250.0,0.0
2030-03-16 16:00:00,9250.0,9250.0,0.0
2030-03-16 16:15:00,9250.0,9250.0,0.0
2030-03-16 16:30:00,9250.0,9250.0,0.0
2030-03-16 16:45:00,9250.0,9250.0,0.0
2030-03-16 17:00:00,9250.0,9250.0,0.0
2030-03-16 17:15:00,9250.0,9250.0,0.0
2030-03-16 17:30:00,9250.0,9250.0,0.0
2030-03-16 17:45:00,9250.0,9250.0,0.0
2030-03-16 18:00:00,9250.0,9250.0,0.0
2030-03-16 18:15:00,9250.0,9250.0,0.0
2030-03-16 18:30:00,9250.0,9250.0,0.0
2030-03-16 18:45:00,9250.0,9250.0,0.0
2030-03-16 19:00:00,9250.0,9250.0,0.0
2030-03-16 19:15:00,9250.0,9250.0,0.0
2030-03-16 19:30:00,9250.0,8056.049553661807,-1193.9504463381927
2030-03-16 19:45:00,9250.0,5816.817667957799,-3433.182332042201
2030-03-16 20:00:00,9250.0,6439.584885676304,-2810.415114323696
2030-03-16 20:15:00,9250.0,6751.600139630438,-2498.399860369562
2030-03-16 20:30:00,9250.0,7135.969695346976,-2114.0303046530244
2030-03-16 20:45:00,9250.0,7436.799863561544,-1813.200136438456
2030-03-16 21:00:00,9250.0,7472.732315749585,-1777.2676842504152
2030-03-16 21:15:00,9250.0,7909.425426241778,-1340.574573758222
2030-03-16 21:30:00,9250.0,8267.790531197279,-982.209468802721
2030-03-16 21:45:00,9250.0,8450.220534632746,-799.7794653672536
2030-03-16 22:00:00,9250.0,8209.145221204628,-1040.854778795372
2030-03-16 22:15:00,9250.0,8576.030722792333,-673.9692772076669
2030-03-16 22:30:00,9250.0,8889.189433949072,-360.8105660509282
2030-03-16 22:45:00,9250.0,9224.820759171616,-25.179240828383627
2030-03-16 23:00:00,9250.0,9250.0,0.0
2030-03-16 23:15:00,9250.0,9250.0,0.0
2030-03-16 23:30:00,9250.0,9250.0,0.0
2030-03-16 23:45:00,9250.0,9250.0,0.0
2030-03-17 00:00:00,9250.0,9250.0,0.0
2030-03-17 00:15:00,9250.0,9250.0,0.0
2030-03-17 00:30:00,9250.0,9250.0,0.0
2030-03-17 00:45:00,9250.0,9250.0,0.0
2030-03-17 01:00:00,9250.0,9250.0,0.0
2030-03-17 01:15:00,9250.0,9250.0,0.0
2030-03-17 01:30:00,9250.0,9250.0,0.0
2030-03-17 01:45:00,9250.0,9250.0,0.0
2030-03-17 02:00:00,9250.0,9250.0,0.0
2030-03-17 02:15:00,9250.0,9250.0,0.0
2030-03-17 02:30:00,9250.0,9250.0,0.0
2030-03-17 02:45:00,9250.0,9250.0,0.0
2030-03-17 03:00:00,9250.0,9250.0,0.0
2030-03-17 03:15:00,9250.0,9250.0,0.0
2030-03-17 03:30:00,9250.0,9250.0,0.0
2030-03-17 03:45:00,9250.0,9250.0,0.0
2030-03-17 04:00:00,9250.0,9250.0,0.0
2030-03-17 04:15:00,9250.0,9250.0,0.0
2030-03-17 04:30:00,9250.0,9250.0,0.0
2030-03-17 04:45:00,9250.0,9250.0,0.0
2030-03-17 05:00:00,9250.0,9250.0,0.0
2030-03-17 05:15:00,9250.0,9250.0,0.0
2030-03-17 05:30:00,9250.0,9250.0,0.0
2030-03-17 05:45:00,9250.0,9250.0,0.0
2030-03-17 06:00:00,9250.0,9250.0,0.0
2030-03-17 06:15:00,9250.0,7930.540150789708,-1319.4598492102923
2030-03-17 06:30:00,9250.0,5326.4466108273555,-3923.5533891726445
2030-03-17 06:45:00,9250.0,5298.71102712426,-3951.28897287574
2030-03-17 07:00:00,9250.0,5265.742222539317,-3984.2577774606834
2030-03-17 07:15:00,9250.0,5397.180938448804,-3852.819061551196
2030-03-17 07:30:00,9250.0,5811.623549202457,-3438.376450797543
2030-03-17 07:45:00,9250.0,6162.516952317987,-3087.4830476820134
2030-03-17 08:00:00,9250.0,6700.433606596165,-2549.566393403835
2030-03-17 08:15:00,9250.0,7098.7807251948,-2151.2192748052003
2030-03-17 08:30:00,9250.0,7584.1408706415605,-1665.8591293584395
2030-03-17 08:45:00,9250.0,8310.476134554883,-939.5238654451168
2030-03-17 09:00:00,9250.0,9186.907246995728,-63.0927530042718
2030-03-17 09:15:00,9250.0,9247.060769505326,-2.9392304946741206
2030-03-17 09:30:00,9250.0,9250.0,0.0
2030-03-17 09:45:00,9250.0,9250.0,0.0
2030-03-17 10:00:00,9250.0,9250.0,0.0
2030-03-17 10:15:00,9250.0,9250.0,0.0
2030-03-17 10:30:00,9250.0,9250.0,0.0
2030-03-17 10:45:00,9250.0,9250.0,0.0
2030-03-17 11:00:00,9250.0,9250.0,0.0
2030-03-17 11:15:00,9250.0,9250.0,0.0
2030-03-17 11:30:00,9250.0,9250.0,0.0
2030-03-17 11:45:00,9250.0,9250.0,0.0
2030-03-17 12:00:00,9250.0,9250.0,0.0
2030-03-17 12:15:00,9250.0,9250.0,0.0
2030-03-17 12:30:00,9250.0,9250.0,0.0
2030-03-17 12:45:00,9250.0,9250.0,0.0
2030-03-17 13:00:00,9250.0,9250.0,0.0
2030-03-17 13:15:00,9250.0,9250.0,0.0
2030-03-17 13:30:00,9250.0,9250.0,0.0
2030-03-17 13:45:00,9250.0,9250.0,0.0
2030-03-17 14:00:00,9250.0,9250.0,0.0
2030-03-17 14:15:00,9250.0,9250.0,0.0
2030-03-17 14:30:00,9250.0,9250.0,0.0
2030-03-17 14:45:00,9250.0,9250.0,0.0
2030-03-17 15:00:00,9250.0,9250.0,0.0
2030-03-17 15:15:00,9250.0,9250.0,0.0
2030-03-17 15:30:00,9250.0,5299.545923854897,-3950.4540761451026
2030-03-17 15:45:00,9250.0,1574.851717866768,-7675.148282133232
2030-03-17 16:00:00,9250.0,666.4205085055437,-8583.579491494456
2030-03-17 16:15:00,9250.0,0.0,9250.0
2030-03-17 16:30:00,9250.0,0.0,9250.0
2030-03-17 16:45:00,9250.0,0.0,9250.0
2030-03-17 17:00:00,9250.0,0.0,9250.0
2030-03-17 17:15:00,9250.0,0.0,9250.0
2030-03-17 17:30:00,9250.0,0.0,9250.0
2030-03-17 17:45:00,9250.0,0.0,9250.0
2030-03-17 18:00:00,9250.0,0.0,9250.0
2030-03-17 18:15:00,9250.0,0.0,9250.0
2030-03-17 18:30:00,9250.0,0.0,9250.0
2030-03-17 18:45:00,9250.0,0.0,9250.0
2030-03-17 19:00:00,9250.0,0.0,9250.0
2030-03-17 19:15:00,9250.0,0.0,9250.0
2030-03-17 19:30:00,9250.0,0.0,9250.0
2030-03-17 19:45:00,9250.0,0.0,9250.0
2030-03-17 20:00:00,9250.0,0.0,9250.0
2030-03-17 20:15:00,9250.0,0.0,9250.0
2030-03-17 20:30:00,9250.0,0.0,9250.0
2030-03-17 20:45:00,9250.0,0.0,9250.0
2030-03-17 21:00:00,9250.0,0.0,9250.0
2030-03-17 21:15:00,9250.0,0.0,9250.0
2030-03-17 21:30:00,9250.0,0.0,9250.0
2030-03-17 21:45:00,9250.0,0.0,9250.0
2030-03-17 22:00:00,9250.0,308.10774365831094,-8941.892256341689
2030-03-17 22:15:00,9250.0,751.0384179085013,-8498.961582091499
2030-03-17 22:30:00,9250.0,1369.4129193031258,-7880.587080696874
2030-03-17 22:45:00,9250.0,1627.8733866785424,-7622.126613321458
2030-03-17 23:00:00,9250.0,1853.1433770443746,-7396.856622955625
2030-03-17 23:15:00,9250.0,2262.37774168975,-6987.62225831025
2030-03-17 23:30:00,9250.0,2575.578698782001,-6674.421301217999
2030-03-17 23:45:00,9250.0,2771.5918930014795,-6478.40810699852
2030-03-18 00:00:00,9250.0,2933.9809229942275,-6316.0190770057725
2030-03-18 00:15:00,9250.0,3087.9756161724945,-6162.0243838275055
2030-03-18 00:30:00,9250.0,3307.657456122117,-5942.342543877883
2030-03-18 00:45:00,9250.0,3449.756548031084,-5800.243451968916
2030-03-18 01:00:00,9250.0,3546.379430703173,-5703.620569296827
2030-03-18 01:15:00,9250.0,3790.6928888366783,-5459.307111163322
2030-03-18 01:30:00,9250.0,4071.519936389297,-5178.480063610703
2030-03-18 01:45:00,9250.0,4187.145181591488,-5062.854818408512
2030-03-18 02:00:00,9250.0,4001.141651989934,-5248.858348010066
2030-03-18 02:15:00,9250.0,3844.3810330664073,-5405.618966933593
2030-03-18 02:30:00,9250.0,3861.03055378321,-5388.96944621679
2030-03-18 02:45:00,9250.0,3895.927602572883,-5354.072397427117
2030-03-18 03:00:00,9250.0,3874.3834711500585,-5375.6165288499415
2030-03-18 03:15:00,9250.0,3853.5354391789897,-5396.46456082101
2030-03-18 03:30:00,9250.0,3831.8784481498205,-5418.1215518501795
2030-03-18 03:45:00,9250.0,3825.383744256338,-5424.616255743662
2030-03-18 04:00:00,9250.0,3560.62410941246,-5689.37589058754
2030-03-18 04:15:00,9250.0,3425.2535678369914,-5824.746432163009
2030-03-18 04:30:00,9250.0,3232.3745167258558,-6017.625483274144
2030-03-18 04:45:00,9250.0,3054.0641136171425,-6195.9358863828575
2030-03-18 05:00:00,9250.0,2871.1935692879833,-6378.806430712017
2030-03-18 05:15:00,9250.0,2663.318189874354,-6586.681810125646
2030-03-18 05:30:00,9250.0,2608.8247955401257,-6641.175204459874
2030-03-18 05:45:00,9250.0,2323.914695024234,-6926.085304975766
2030-03-18 06:00:00,9250.0,2278.947540756876,-6971.052459243124
2030-03-18 06:15:00,9250.0,2200.8157487144754,-7049.184251285525
2030-03-18 06:30:00,9250.0,2076.455866076055,-7173.544133923945
2030-03-18 06:45:00,9250.0,2165.2307706386673,-7084.769229361333
2030-03-18 07:00:00,9250.0,2147.463609912563,-7102.536390087437
2030-03-18 07:15:00,9250.0,2330.9186839555477,-6919.081316044452
2030-03-18 07:30:00,9250.0,2500.3840298808354,-6749.615970119165
2030-03-18 07:45:00,9250.0,2800.9561135216627,-6449.043886478337
2030-03-18 08:00:00,9250.0,3146.714740783198,-6103.285259216802
2030-03-18 08:15:00,9250.0,3490.32984173598,-5759.67015826402
2030-03-18 08:30:00,9250.0,3883.936264426622,-5366.063735573378
2030-03-18 08:45:00,9250.0,4544.037397175991,-4705.962602824009
2030-03-18 09:00:00,9250.0,5160.55835995312,-4089.44164004688
2030-03-18 09:15:00,9250.0,5789.502820951195,-3460.4971790488053
2030-03-18 09:30:00,9250.0,6454.538904366524,-2795.4610956334764
2030-03-18 09:45:00,9250.0,7041.324806289085,-2208.6751937109148
2030-03-18 10:00:00,9250.0,7714.977036113232,-1535.0229638867677
2030-03-18 10:15:00,9250.0,8264.088475885754,-985.9115241142463
2030-03-18 10:30:00,9250.0,8975.303658138571,-274.69634186142866
2030-03-18 10:45:00,9250.0,9215.603845565776,-34.39615443422372
2030-03-18 11:00:00,9250.0,9250.0,0.0
2030-03-18 11:15:00,9250.0,9250.0,0.0
2030-03-18 11:30:00,9250.0,9250.0,0.0
2030-03-18 11:45:00,9250.0,9250.0,0.0
2030-03-18 12:00:00,9250.0,9250.0,0.0
2030-03-18 12:15:00,9250.0,9250.0,0.0
2030-03-18 12:30:00,9250.0,9250.0,0.0
2030-03-18 12:45:00,9250.0,9250.0,0.0
2030-03-18 13:00:00,9250.0,9250.0,0.0
2030-03-18 13:15:00,9250.0,9250.0,0.0
2030-03-18 13:30:00,9250.0,9250.0,0.0
2030-03-18 13:45:00,9250.0,9250.0,0.0
2030-03-18 14:00:00,9250.0,9250.0,0.0
2030-03-18 14:15:00,9250.0,9250.0,0.0
2030-03-18 14:30:00,9250.0,9250.0,0.0
2030-03-18 14:45:00,9250.0,9250.0,0.0
2030-03-18 15:00:00,9250.0,9250.0,0.0
2030-03-18 15:15:00,9250.0,9250.0,0.0
2030-03-18 15:30:00,9250.0,9250.0,0.0
2030-03-18 15:45:00,9250.0,9026.992887896407,-223.0071121035926
2030-03-18 16:00:00,9250.0,1980.7174152052794,-7269.282584794721
2030-03-18 16:15:00,9250.0,751.4354466771892,-8498.56455332281
2030-03-18 16:30:00,9250.0,0.0,9250.0
2030-03-18 16:45:00,9250.0,0.0,9250.0
2030-03-18 17:00:00,9250.0,0.0,9250.0
2030-03-18 17:15:00,9250.0,0.0,9250.0
2030-03-18 17:30:00,9250.0,0.0,9250.0
2030-03-18 17:45:00,9250.0,0.0,9250.0
2030-03-18 18:00:00,9250.0,0.0,9250.0
2030-03-18 18:15:00,9250.0,0.0,9250.0
2030-03-18 18:30:00,9250.0,0.0,9250.0
2030-03-18 18:45:00,9250.0,0.0,9250.0
2030-03-18 19:00:00,9250.0,0.0,9250.0
2030-03-18 19:15:00,9250.0,0.0,9250.0
2030-03-18 19:30:00,9250.0,0.0,9250.0
2030-03-18 19:45:00,9250.0,0.0,9250.0
2030-03-18 20:00:00,9250.0,0.0,9250.0
2030-03-18 20:15:00,9250.0,0.0,9250.0
2030-03-18 20:30:00,9250.0,0.0,9250.0
2030-03-18 20:45:00,9250.0,0.0,9250.0
2030-03-18 21:00:00,9250.0,0.0,9250.0
2030-03-18 21:15:00,9250.0,0.0,9250.0
2030-03-18 21:30:00,9250.0,0.0,9250.0
2030-03-18 21:45:00,9250.0,0.0,9250.0
2030-03-18 22:00:00,9250.0,0.0,9250.0
2030-03-18 22:15:00,9250.0,0.0,9250.0
2030-03-18 22:30:00,9250.0,0.0,9250.0
2030-03-18 22:45:00,9250.0,0.0,9250.0
2030-03-18 23:00:00,9250.0,0.0,9250.0
2030-03-18 23:15:00,9250.0,0.0,9250.0
2030-03-18 23:30:00,9250.0,19.486038947066845,-9230.513961052933
2030-03-18 23:45:00,9250.0,347.1559052146731,-8902.844094785327
2030-03-19 00:00:00,9250.0,939.3161563429348,-8310.683843657065
2030-03-19 00:15:00,9250.0,1316.530142466162,-7933.469857533838
2030-03-19 00:30:00,9250.0,1501.9246241201608,-7748.075375879839
2030-03-19 00:45:00,9250.0,1508.7597587150449,-7741.240241284955
2030-03-19 01:00:00,9250.0,1460.9679003435476,-7789.032099656452
2030-03-19 01:15:00,9250.0,1811.8814695782012,-7438.118530421799
2030-03-19 01:30:00,9250.0,1870.3089480418612,-7379.691051958139
2030-03-19 01:45:00,9250.0,2024.5397397322122,-7225.460260267788
2030-03-19 02:00:00,9250.0,2243.3476259737963,-7006.652374026204
2030-03-19 02:15:00,9250.0,2450.0364511446933,-6799.963548855307
2030-03-19 02:30:00,9250.0,2601.5505853999866,-6648.449414600013
2030-03-19 02:45:00,9250.0,2604.1323177040013,-6645.867682295999
2030-03-19 03:00:00,9250.0,2311.366048180591,-6938.633951819409
2030-03-19 03:15:00,9250.0,2235.781136773805,-7014.218863226195
2030-03-19 03:30:00,9250.0,2069.648684222955,-7180.351315777045
2030-03-19 03:45:00,9250.0,1999.1367443729341,-7250.863255627066
2030-03-19 04:00:00,9250.0,1971.2132785450076,-7278.786721454992
2030-03-19 04:15:00,9250.0,2071.130050652935,-7178.869949347065
2030-03-19 04:30:00,9250.0,1988.869324186031,-7261.130675813969
2030-03-19 04:45:00,9250.0,1812.8700137507894,-7437.129986249211
2030-03-19 05:00:00,9250.0,1605.9498619382994,-7644.050138061701
2030-03-19 05:15:00,9250.0,1575.1400388677503,-7674.85996113225
2030-03-19 05:30:00,9250.0,1471.2315570036217,-7778.768442996378
2030-03-19 05:45:00,9250.0,1370.907609897782,-7879.092390102218
2030-03-19 06:00:00,9250.0,1286.577135584741,-7963.422864415259
2030-03-19 06:15:00,9250.0,1245.4746558776742,-8004.525344122326
2030-03-19 06:30:00,9250.0,1165.4942192254102,-8084.50578077459
2030-03-19 06:45:00,9250.0,1110.1309147699394,-8139.869085230061
2030-03-19 07:00:00,9250.0,1100.6818032582032,-8149.318196741797
2030-03-19 07:15:00,9250.0,1158.0426170831433,-8091.957382916857
2030-03-19 07:30:00,9250.0,1342.342433921789,-7907.657566078211
2030-03-19 07:45:00,9250.0,1591.6399603698246,-7658.360039630175
2030-03-19 08:00:00,9250.0,1716.8143615874087,-7533.185638412591
2030-03-19 08:15:00,9250.0,1869.8182552997296,-7380.18174470027
2030-03-19 08:30:00,9250.0,2179.8752842558533,-7070.124715744147
2030-03-19 08:45:00,9250.0,2397.8150472350317,-6852.184952764968
2030-03-19 09:00:00,9250.0,2791.3912128233005,-6458.6087871766995
2030-03-19 09:15:00,9250.0,3017.7638741221635,-6232.2361258778365
2030-03-19 09:30:00,9250.0,3324.285342910536,-5925.714657089464
2030-03-19 09:45:00,9250.0,3675.289941559171,-5574.710058440829
2030-03-19 10:00:00,9250.0,3870.923107425362,-5379.076892574638
2030-03-19 10:15:00,9250.0,4391.943526903122,-4858.056473096878
2030-03-19 10:30:00,9250.0,5013.785389514454,-4236.214610485546
2030-03-19 10:45:00,9250.0,5328.02188758014,-3921.97811241986
2030-03-19 11:00:00,9250.0,5438.080919569784,-3811.919080430216
2030-03-19 11:15:00,9250.0,5632.479746790885,-3617.5202532091153
2030-03-19 11:30:00,9250.0,5901.832743846382,-3348.167256153618
2030-03-19 11:45:00,9250.0,6061.726043222856,-3188.273956777144
2030-03-19 12:00:00,9250.0,6457.193563778454,-2792.8064362215464
2030-03-19 12:15:00,9250.0,6601.303430812386,-2648.696569187614
2030-03-19 12:30:00,9250.0,6654.602939552971,-2595.3970604470287
2030-03-19 12:45:00,9250.0,6561.613280737853,-2688.3867192621474
2030-03-19 13:00:00,9250.0,6584.71576042935,-2665.2842395706502
2030-03-19 13:15:00,9250.0,6701.3771276225725,-2548.6228723774275
2030-03-19 13:30:00,9250.0,6535.936942464916,-2714.063057535084
2030-03-19 13:45:00,9250.0,6322.7843345751135,-2927.2156654248865
2030-03-19 14:00:00,9250.0,6152.497480753389,-3097.502519246611
2030-03-19 14:15:00,9250.0,5866.402272780477,-3383.597727219523
2030-03-19 14:30:00,9250.0,5258.212362556935,-3991.7876374430653
2030-03-19 14:45:00,9250.0,4793.058472658211,-4456.941527341789
2030-03-19 15:00:00,9250.0,4081.609225845912,-5168.390774154088
2030-03-19 15:15:00,9250.0,3462.9226682226363,-5787.077331777364
2030-03-19 15:30:00,9250.0,2791.0340552609887,-6458.965944739011
2030-03-19 15:45:00,9250.0,2218.8640249194177,-7031.135975080582
2030-03-19 16:00:00,9250.0,1601.295005683044,-7648.704994316956
2030-03-19 16:15:00,9250.0,819.0309914885365,-8430.969008511463
2030-03-19 16:30:00,9250.0,0.0,9250.0
2030-03-19 16:45:00,9250.0,0.0,9250.0
2030-03-19 17:00:00,9250.0,0.0,9250.0
2030-03-19 17:15:00,9250.0,0.0,9250.0
2030-03-19 17:30:00,9250.0,0.0,9250.0
2030-03-19 17:45:00,9250.0,0.0,9250.0
2030-03-19 18:00:00,9250.0,0.0,9250.0
2030-03-19 18:15:00,9250.0,0.0,9250.0
2030-03-19 18:30:00,9250.0,0.0,9250.0
2030-03-19 18:45:00,9250.0,0.0,9250.0
2030-03-19 19:00:00,9250.0,0.0,9250.0
2030-03-19 19:15:00,9250.0,0.0,9250.0
2030-03-19 19:30:00,9250.0,0.0,9250.0
2030-03-19 19:45:00,9250.0,0.0,9250.0
2030-03-19 20:00:00,9250.0,0.0,9250.0
2030-03-19 20:15:00,9250.0,0.0,9250.0
2030-03-19 20:30:00,9250.0,0.0,9250.0
2030-03-19 20:45:00,9250.0,0.0,9250.0
2030-03-19 21:00:00,9250.0,0.0,9250.0
2030-03-19 21:15:00,9250.0,0.0,9250.0
2030-03-19 21:30:00,9250.0,0.0,9250.0
2030-03-19 21:45:00,9250.0,0.0,9250.0
2030-03-19 22:00:00,9250.0,0.0,9250.0
2030-03-19 22:15:00,9250.0,0.0,9250.0
2030-03-19 22:30:00,9250.0,0.0,9250.0
2030-03-19 22:45:00,9250.0,0.0,9250.0
2030-03-19 23:00:00,9250.0,0.0,9250.0
2030-03-19 23:15:00,9250.0,0.0,9250.0
2030-03-19 23:30:00,9250.0,0.0,9250.0
2030-03-19 23:45:00,9250.0,0.0,9250.0
2030-03-20 00:00:00,9250.0,0.0,9250.0
2030-03-20 00:15:00,9250.0,0.0,9250.0
2030-03-20 00:30:00,9250.0,0.0,9250.0
2030-03-20 00:45:00,9250.0,60.694724041462905,-9189.305275958537
2030-03-20 01:00:00,9250.0,180.30099804106794,-9069.699001958932
2030-03-20 01:15:00,9250.0,432.7360279763416,-8817.263972023658
2030-03-20 01:30:00,9250.0,643.2759994524968,-8606.724000547503
2030-03-20 01:45:00,9250.0,922.1196011401007,-8327.8803988599
2030-03-20 02:00:00,9250.0,1001.1952752047328,-8248.804724795267
2030-03-20 02:15:00,9250.0,999.7379792612155,-8250.262020738784
2030-03-20 02:30:00,9250.0,1157.5752661482811,-8092.424733851719
2030-03-20 02:45:00,9250.0,1193.8348816273592,-8056.165118372641
2030-03-20 03:00:00,9250.0,1247.240017084814,-8002.759982915186
2030-03-20 03:15:00,9250.0,1102.988739827214,-8147.011260172786
2030-03-20 03:30:00,9250.0,930.2339778436944,-8319.766022156306
2030-03-20 03:45:00,9250.0,851.4006758322357,-8398.599324167764
2030-03-20 04:00:00,9250.0,648.5735907258568,-8601.426409274143
2030-03-20 04:15:00,9250.0,625.5931245415486,-8624.406875458451
2030-03-20 04:30:00,9250.0,575.770990022098,-8674.229009977902
2030-03-20 04:45:00,9250.0,518.2449423005237,-8731.755057699476
2030-03-20 05:00:00,9250.0,206.26929913498498,-9043.730700865015
2030-03-20 05:15:00,9250.0,0.0,9250.0
2030-03-20 05:30:00,9250.0,0.0,9250.0
2030-03-20 05:45:00,9250.0,0.0,9250.0
2030-03-20 06:00:00,9250.0,0.0,9250.0
2030-03-20 06:15:00,9250.0,0.0,9250.0
2030-03-20 06:30:00,9250.0,0.0,9250.0
2030-03-20 06:45:00,9250.0,0.0,9250.0
2030-03-20 07:00:00,9250.0,0.0,9250.0
2030-03-20 07:15:00,9250.0,0.0,9250.0
2030-03-20 07:30:00,9250.0,0.0,9250.0
2030-03-20 07:45:00,9250.0,0.0,9250.0
2030-03-20 08:00:00,9250.0,0.0,9250.0
2030-03-20 08:15:00,9250.0,0.0,9250.0
2030-03-20 08:30:00,9250.0,0.0,9250.0
2030-03-20 08:45:00,9250.0,0.0,9250.0
2030-03-20 09:00:00,9250.0,0.0,9250.0
2030-03-20 09:15:00,9250.0,0.0,9250.0
2030-03-20 09:30:00,9250.0,0.0,9250.0
2030-03-20 09:45:00,9250.0,190.33081728323486,-9059.669182716765
2030-03-20 10:00:00,9250.0,711.5985360721716,-8538.401463927828
2030-03-20 10:15:00,9250.0,1135.1417277866894,-8114.858272213311
2030-03-20 10:30:00,9250.0,1570.7430120226218,-7679.256987977378
2030-03-20 10:45:00,9250.0,1959.3266883095148,-7290.673311690485
2030-03-20 11:00:00,9250.0,2277.456711931849,-6972.543288068151
2030-03-20 11:15:00,9250.0,2519.3203923548317,-6730.679607645168
2030-03-20 11:30:00,9250.0,2642.1501849284505,-6607.8498150715495
2030-03-20 11:45:00,9250.0,2747.553703538182,-6502.446296461818
2030-03-20 12:00:00,9250.0,2874.978901210361,-6375.021098789639
2030-03-20 12:15:00,9250.0,2920.2913167651022,-6329.708683234898
2030-03-20 12:30:00,9250.0,2964.776710908496,-6285.223289091504
2030-03-20 12:45:00,9250.0,2889.9978315081426,-6360.002168491857
2030-03-20 13:00:00,9250.0,2610.4907419785195,-6639.5092580214805
2030-03-20 13:15:00,9250.0,2582.4370374782957,-6667.562962521704
2030-03-20 13:30:00,9250.0,2531.640381280842,-6718.359618719158
2030-03-20 13:45:00,9250.0,2541.0284103166086,-6708.971589683391
2030-03-20 14:00:00,9250.0,2360.767571245906,-6889.232428754094
2030-03-20 14:15:00,9250.0,2359.609339573786,-6890.390660426214
2030-03-20 14:30:00,9250.0,2383.34816802352,-6866.65183197648
2030-03-20 14:45:00,9250.0,2253.3281487139066,-6996.671851286093
2030-03-20 15:00:00,9250.0,1685.3105313434407,-7564.689468656559
2030-03-20 15:15:00,9250.0,1401.4850227957304,-7848.51497720427
2030-03-20 15:30:00,9250.0,887.28722415831,-8362.71277584169
2030-03-20 15:45:00,9250.0,188.40314661291995,-9061.59685338708
2030-03-20 16:00:00,9250.0,0.0,9250.0
2030-03-20 16:15:00,9250.0,0.0,9250.0
2030-03-20 16:30:00,9250.0,0.0,9250.0
2030-03-20 16:45:00,9250.0,0.0,9250.0
2030-03-20 17:00:00,9250.0,0.0,9250.0
2030-03-20 17:15:00,9250.0,0.0,9250.0
2030-03-20 17:30:00,9250.0,0.0,9250.0
2030-03-20 17:45:00,9250.0,0.0,9250.0
2030-03-20 18:00:00,9250.0,0.0,9250.0
2030-03-20 18:15:00,9250.0,0.0,9250.0
2030-03-20 18:30:00,9250.0,0.0,9250.0
2030-03-20 18:45:00,9250.0,0.0,9250.0
2030-03-20 19:00:00,9250.0,0.0,9250.0
2030-03-20 19:15:00,9250.0,0.0,9250.0
2030-03-20 19:30:00,9250.0,0.0,9250.0
2030-03-20 19:45:00,9250.0,0.0,9250.0
2030-03-20 20:00:00,9250.0,0.0,9250.0
2030-03-20 20:15:00,9250.0,0.0,9250.0
2030-03-20 20:30:00,9250.0,0.0,9250.0
2030-03-20 20:45:00,9250.0,0.0,9250.0
2030-03-20 21:00:00,9250.0,0.0,9250.0
2030-03-20 21:15:00,9250.0,0.0,9250.0
2030-03-20 21:30:00,9250.0,0.0,9250.0
2030-03-20 21:45:00,9250.0,0.0,9250.0
2030-03-20 22:00:00,9250.0,0.0,9250.0
2030-03-20 22:15:00,9250.0,0.0,9250.0
2030-03-20 22:30:00,9250.0,0.0,9250.0
2030-03-20 22:45:00,9250.0,0.0,9250.0
