Datum,Differenz in kWh,Kapazität in kWh,Laden/Einspeisen in kWh
2030-07-11 06:45:00,9443.63072197794,0.0,0.0
2030-07-11 07:00:00,9011.546669030231,0.0,0.0
2030-07-11 07:15:00,8526.90353959096,0.0,0.0
2030-07-11 07:30:00,7942.385322995797,0.0,0.0
2030-07-11 07:45:00,7313.444366113468,0.0,0.0
2030-07-11 08:00:00,6807.5976677061935,0.0,0.0
2030-07-11 08:15:00,6091.975195709461,0.0,0.0
2030-07-11 08:30:00,5167.234537446839,0.0,0.0
2030-07-11 08:45:00,4108.9059044866335,0.0,0.0
2030-07-11 09:00:00,2806.204439024623,0.0,0.0
2030-07-11 09:15:00,1621.4625957591634,0.0,0.0
2030-07-11 09:30:00,486.2303045846311,0.0,0.0
2030-07-11 09:45:00,-749.5418452674421,749.5418452674421,749.5418452674421
2030-07-11 10:00:00,-1719.2117308210072,2468.7535760884493,1719.2117308210072
2030-07-11 10:15:00,-2716.1067990352603,5184.86037512371,2716.1067990352603
2030-07-11 10:30:00,-3720.5927344359116,8905.453109559621,3720.5927344359116
2030-07-11 10:45:00,-4643.005526181041,13548.458635740662,4643.005526181041
2030-07-11 11:00:00,-5331.2133826634345,18879.672018404097,5331.2133826634345
2030-07-11 11:15:00,-5840.969496694008,24720.641515098105,5840.969496694008
2030-07-11 11:30:00,-6094.5119236519495,30815.153438750054,6094.5119236519495
2030-07-11 11:45:00,-6365.146298717809,37180.29973746787,6365.146298717809
2030-07-11 12:00:00,-7182.637240015065,44362.93697748293,7182.637240015065
2030-07-11 12:15:00,-7652.844600352702,52015.78157783563,7652.844600352702
2030-07-11 12:30:00,-7790.35812849769,56000.0,7790.35812849769
2030-07-11 12:45:00,-7856.964545723578,56000.0,0.0
2030-07-11 13:00:00,-8396.655056335137,56000.0,0.0
2030-07-11 13:15:00,-8610.944761772316,56000.0,0.0
2030-07-11 13:30:00,-8809.59495958154,56000.0,0.0
2030-07-11 13:45:00,-8646.88981350162,56000.0,0.0
2030-07-11 14:00:00,-8409.93084204545,56000.0,0.0
2030-07-11 14:15:00,-8194.349833360022,56000.0,0.0
2030-07-11 14:30:00,-7843.23504037477,56000.0,0.0
2030-07-11 14:45:00,-7519.537106663702,56000.0,0.0
2030-07-11 15:00:00,-6952.300061230973,56000.0,0.0
2030-07-11 15:15:00,-6225.2689436084875,56000.0,0.0
2030-07-11 15:30:00,-5467.561168640295,56000.0,0.0
2030-07-11 15:45:00,-4654.4030908717505,56000.0,0.0
2030-07-11 16:00:00,-3764.0756514198,56000.0,0.0
2030-07-11 16:15:00,-2708.3889614114814,56000.0,0.0
2030-07-11 16:30:00,-1387.4043087850805,56000.0,0.0
2030-07-11 16:45:00,-343.30264454602366,56000.0,0.0
2030-07-11 17:00:00,1117.0570960204714,54882.94290397953,-1117.0570960204714
2030-07-11 17:15:00,2432.5814521496504,52450.36145182988,-2432.5814521496504
2030-07-11 17:30:00,3879.9761899375862,48570.38526189229,-3879.9761899375862
2030-07-11 17:45:00,5380.970092315718,43189.415169576576,-5380.970092315718
2030-07-11 18:00:00,6638.804119600816,36550.61104997576,-6638.804119600816
2030-07-11 18:15:00,8241.511032925337,28309.100017050427,-8241.511032925337
2030-07-11 18:30:00,9702.099848720443,18607.000168329985,-9702.099848720443
2030-07-11 18:45:00,11195.159719474883,7411.840448855102,-11195.159719474883
2030-07-11 19:00:00,12429.260847088064,7411.840448855102,-7411.840448855102
2030-07-11 19:15:00,13376.557645954863,0.0,0.0
2030-07-11 19:30:00,14225.118404919225,0.0,0.0
2030-07-11 19:45:00,14778.761821942006,0.0,0.0
2030-07-11 20:00:00,14998.628066244702,0.0,0.0
2030-07-11 20:15:00,15229.108591809652,0.0,0.0
2030-07-11 20:30:00,15472.194922783821,0.0,0.0
2030-07-11 20:45:00,15579.248009171697,0.0,0.0
2030-07-11 21:00:00,15310.044841749028,0.0,0.0
2030-07-11 21:15:00,14848.587750937679,0.0,0.0
2030-07-11 21:30:00,14425.214586662696,0.0,0.0
2030-07-11 21:45:00,14039.026507964209,0.0,0.0
2030-07-11 22:00:00,13288.060076231694,0.0,0.0
2030-07-11 22:15:00,12398.582120952367,0.0,0.0
2030-07-11 22:30:00,11656.631254900458,0.0,0.0
2030-07-11 22:45:00,10996.428467110461,0.0,0.0
2030-07-11 23:00:00,10357.942123368804,0.0,0.0
2030-07-11 23:15:00,9209.34320350299,0.0,0.0
2030-07-11 23:30:00,8233.14840588591,0.0,0.0
2030-07-11 23:45:00,7569.293718963929,0.0,0.0
2030-07-12 00:00:00,6962.8218449294345,0.0,0.0
2030-07-12 00:15:00,5763.380746207522,0.0,0.0
2030-07-12 00:30:00,5067.854174450566,0.0,0.0
2030-07-12 00:45:00,4665.078701224222,0.0,0.0
2030-07-12 01:00:00,4307.054291419216,0.0,0.0
2030-07-12 01:15:00,3679.54819872169,0.0,0.0
2030-07-12 01:30:00,3615.2573531678827,0.0,0.0
2030-07-12 01:45:00,3654.6661672094724,0.0,0.0
2030-07-12 02:00:00,3443.9501739161024,0.0,0.0
2030-07-12 02:15:00,3259.249483571348,0.0,0.0
2030-07-12 02:30:00,3310.7008452591654,0.0,0.0
2030-07-12 02:45:00,3214.8652998863217,0.0,0.0
2030-07-12 03:00:00,3489.961850503596,0.0,0.0
2030-07-12 03:15:00,3437.868563634307,0.0,0.0
2030-07-12 03:30:00,3606.5595199628115,0.0,0.0
2030-07-12 03:45:00,3469.9370300530154,0.0,0.0
2030-07-12 04:00:00,3719.392615237255,0.0,0.0
2030-07-12 04:15:00,3677.2599211425004,0.0,0.0
2030-07-12 04:30:00,3925.898395670398,0.0,0.0
2030-07-12 04:45:00,4263.646573079735,0.0,0.0
2030-07-12 05:00:00,4687.096503343062,0.0,0.0
2030-07-12 05:15:00,5019.269655269809,0.0,0.0
2030-07-12 05:30:00,5200.805675960299,0.0,0.0
2030-07-12 05:45:00,5156.4338982987465,0.0,0.0
2030-07-12 06:00:00,5472.217830617114,0.0,0.0
2030-07-12 06:15:00,6002.416392139479,0.0,0.0
2030-07-12 06:30:00,6407.007170774912,0.0,0.0
2030-07-12 06:45:00,6423.143750775895,0.0,0.0
2030-07-12 07:00:00,6635.198773569464,0.0,0.0
2030-07-12 07:15:00,6439.210434496672,0.0,0.0
2030-07-12 07:30:00,6151.632076240843,0.0,0.0
2030-07-12 07:45:00,6130.789239428923,0.0,0.0
2030-07-12 08:00:00,5862.209124112082,0.0,0.0
2030-07-12 08:15:00,5383.072248287193,0.0,0.0
2030-07-12 08:30:00,4554.975729124431,0.0,0.0
2030-07-12 08:45:00,3773.810366322341,0.0,0.0
2030-07-12 09:00:00,2443.825939379316,0.0,0.0
2030-07-12 09:15:00,1428.6601229418338,0.0,0.0
2030-07-12 09:30:00,473.4888584340224,0.0,0.0
2030-07-12 09:45:00,-564.8641489854126,564.8641489854126,564.8641489854126
2030-07-12 10:00:00,-2056.0328091981646,2620.896958183577,2056.0328091981646
2030-07-12 10:15:00,-3340.670855214543,5961.56781339812,3340.670855214543
2030-07-12 10:30:00,-4423.694617319648,10385.262430717768,4423.694617319648
2030-07-12 10:45:00,-5718.14743806811,16103.409868785879,5718.14743806811
2030-07-12 11:00:00,-6975.808779275769,23079.218648061647,6975.808779275769
2030-07-12 11:15:00,-7920.943298562113,31000.16194662376,7920.943298562113
2030-07-12 11:30:00,-8818.778000700866,39818.93994732463,8818.778000700866
2030-07-12 11:45:00,-9415.47394283552,49234.413890160155,9415.47394283552
2030-07-12 12:00:00,-10256.561554779197,56000.0,10256.561554779197
2030-07-12 12:15:00,-10819.958490927544,56000.0,0.0
2030-07-12 12:30:00,-11063.901531218326,56000.0,0.0
2030-07-12 12:45:00,-11228.784043985059,56000.0,0.0
2030-07-12 13:00:00,-11520.666959318605,56000.0,0.0
2030-07-12 13:15:00,-11675.11830620125,56000.0,0.0
2030-07-12 13:30:00,-11712.549802715734,56000.0,0.0
2030-07-12 13:45:00,-11415.88688677349,56000.0,0.0
2030-07-12 14:00:00,-11396.306770417425,56000.0,0.0
2030-07-12 14:15:00,-10800.877428270021,56000.0,0.0
2030-07-12 14:30:00,-10450.92317051275,56000.0,0.0
2030-07-12 14:45:00,-9902.998641101349,56000.0,0.0
2030-07-12 15:00:00,-9220.012710850493,56000.0,0.0
2030-07-12 15:15:00,-8638.522933604625,56000.0,0.0
2030-07-12 15:30:00,-8056.079710619513,56000.0,0.0
2030-07-12 15:45:00,-7513.808668455928,56000.0,0.0
2030-07-12 16:00:00,-6516.909866243139,56000.0,0.0
2030-07-12 16:15:00,-5681.676918147306,56000.0,0.0
2030-07-12 16:30:00,-4700.069494780582,56000.0,0.0
2030-07-12 16:45:00,-3644.358589591149,56000.0,0.0
2030-07-12 17:00:00,-2518.557822974737,56000.0,0.0
2030-07-12 17:15:00,-1665.131666062287,56000.0,0.0
2030-07-12 17:30:00,-480.7093902698325,56000.0,0.0
2030-07-12 17:45:00,756.4693860717271,55243.53061392828,-756.4693860717271
2030-07-12 18:00:00,2070.1600202358386,53173.37059369244,-2070.1600202358386
2030-07-12 18:15:00,3439.3335629204703,49734.03703077197,-3439.3335629204703
2030-07-12 18:30:00,4708.565682741591,45025.471348030376,-4708.565682741591
2030-07-12 18:45:00,5816.84557467814,39208.625773352236,-5816.84557467814
2030-07-12 19:00:00,6980.420629849155,32228.20514350308,-6980.420629849155
2030-07-12 19:15:00,8112.256372107155,24115.948771395924,-8112.256372107155
2030-07-12 19:30:00,9265.129165562019,14850.819605833905,-9265.129165562019
2030-07-12 19:45:00,9992.109474912004,4858.7101309219015,-9992.109474912004
2030-07-12 20:00:00,10818.891368014782,4858.7101309219015,-4858.7101309219015
2030-07-12 20:15:00,11442.418427018594,0.0,0.0
2030-07-12 20:30:00,12121.842305003076,0.0,0.0
2030-07-12 20:45:00,12574.649850366248,0.0,0.0
2030-07-12 21:00:00,12561.483217152698,0.0,0.0
2030-07-12 21:15:00,12453.361288093794,0.0,0.0
2030-07-12 21:30:00,12600.035239323046,0.0,0.0
2030-07-12 21:45:00,12724.690148761667,0.0,0.0
2030-07-12 22:00:00,12674.955696359793,0.0,0.0
2030-07-12 22:15:00,12366.012291629597,0.0,0.0
2030-07-12 22:30:00,12011.305082877849,0.0,0.0
2030-07-12 22:45:00,11586.239109406466,0.0,0.0
2030-07-12 23:00:00,11161.38892618224,0.0,0.0
2030-07-12 23:15:00,10858.092709946064,0.0,0.0
2030-07-12 23:30:00,10352.414708743023,0.0,0.0
2030-07-12 23:45:00,10107.909000192623,0.0,0.0
2030-07-13 00:00:00,10073.181596933302,0.0,0.0
2030-07-13 00:15:00,9917.548012070232,0.0,0.0
2030-07-13 00:30:00,9763.39512232333,0.0,0.0
2030-07-13 00:45:00,9378.362914430387,0.0,0.0
2030-07-13 01:00:00,9228.92834412239,0.0,0.0
2030-07-13 01:15:00,8983.45059146825,0.0,0.0
2030-07-13 01:30:00,8744.726837987932,0.0,0.0
2030-07-13 01:45:00,8503.049366679958,0.0,0.0
2030-07-13 02:00:00,8248.478110783897,0.0,0.0
2030-07-13 02:15:00,8147.679910276005,0.0,0.0
2030-07-13 02:30:00,8127.842323530921,0.0,0.0
2030-07-13 02:45:00,7975.472258957154,0.0,0.0
2030-07-13 03:00:00,7899.18946962757,0.0,0.0
2030-07-13 03:15:00,7616.481738543512,0.0,0.0
2030-07-13 03:30:00,7383.918301753629,0.0,0.0
2030-07-13 03:45:00,7327.361594720575,0.0,0.0
2030-07-13 04:00:00,7620.312492435555,0.0,0.0
2030-07-13 04:15:00,7656.923100901131,0.0,0.0
2030-07-13 04:30:00,7910.097529567136,0.0,0.0
2030-07-13 04:45:00,8086.124314397373,0.0,0.0
2030-07-13 05:00:00,8095.427605368392,0.0,0.0
2030-07-13 05:15:00,7995.64811074776,0.0,0.0
2030-07-13 05:30:00,8096.0011338576005,0.0,0.0
2030-07-13 05:45:00,8248.61590687481,0.0,0.0
2030-07-13 06:00:00,8665.639402653416,0.0,0.0
2030-07-13 06:15:00,9067.343325663445,0.0,0.0
2030-07-13 06:30:00,9163.245948755592,0.0,0.0
2030-07-13 06:45:00,9242.153958239061,0.0,0.0
2030-07-13 07:00:00,9336.309361022295,0.0,0.0
2030-07-13 07:15:00,9216.075810000882,0.0,0.0
2030-07-13 07:30:00,8857.361846831798,0.0,0.0
2030-07-13 07:45:00,8240.754839423586,0.0,0.0
2030-07-13 08:00:00,7383.091993167458,0.0,0.0
2030-07-13 08:15:00,6446.318144455501,0.0,0.0
2030-07-13 08:30:00,5281.589385662863,0.0,0.0
2030-07-13 08:45:00,4118.40661735697,0.0,0.0
2030-07-13 09:00:00,2599.8276459290173,0.0,0.0
2030-07-13 09:15:00,1242.6340939863476,0.0,0.0
2030-07-13 09:30:00,-3.384216630787705,3.384216630787705,3.384216630787705
2030-07-13 09:45:00,-1338.538417750351,1341.9226343811388,1338.538417750351
2030-07-13 10:00:00,-2492.5705718570134,3834.493206238152,2492.5705718570134
2030-07-13 10:15:00,-3554.428617768637,7388.921824006789,3554.428617768637
2030-07-13 10:30:00,-4495.631090362196,11884.552914368986,4495.631090362196
2030-07-13 10:45:00,-5192.899985973665,17077.45290034265,5192.899985973665
2030-07-13 11:00:00,-5547.363217787028,22624.81611812968,5547.363217787028
2030-07-13 11:15:00,-5992.279967569226,28617.096085698904,5992.279967569226
2030-07-13 11:30:00,-6193.24941711863,34810.34550281754,6193.24941711863
2030-07-13 11:45:00,-6421.723915498489,41232.06941831602,6421.723915498489
2030-07-13 12:00:00,-7009.0960986093705,48241.16551692539,7009.0960986093705
2030-07-13 12:15:00,-7275.556084451469,55516.72160137686,7275.556084451469
2030-07-13 12:30:00,-7486.378201231451,56000.0,7486.378201231451
2030-07-13 12:45:00,-7663.938279633538,56000.0,0.0
2030-07-13 13:00:00,-7601.128385671196,56000.0,0.0
2030-07-13 13:15:00,-7856.17583703182,56000.0,0.0
2030-07-13 13:30:00,-7883.457033848921,56000.0,0.0
2030-07-13 13:45:00,-8326.879087850939,56000.0,0.0
2030-07-13 14:00:00,-8339.028847345835,56000.0,0.0
2030-07-13 14:15:00,-8223.173391629545,56000.0,0.0
2030-07-13 14:30:00,-7819.7421695564335,56000.0,0.0
2030-07-13 14:45:00,-7266.654680851025,56000.0,0.0
2030-07-13 15:00:00,-6449.4341929721995,56000.0,0.0
2030-07-13 15:15:00,-5706.823758470138,56000.0,0.0
2030-07-13 15:30:00,-5047.965055601442,56000.0,0.0
2030-07-13 15:45:00,-4460.461201331775,56000.0,0.0
2030-07-13 16:00:00,-4052.8086123177527,56000.0,0.0
2030-07-13 16:15:00,-3481.2921625124254,56000.0,0.0
2030-07-13 16:30:00,-3207.488971617957,56000.0,0.0
2030-07-13 16:45:00,-2350.9552968004973,56000.0,0.0
2030-07-13 17:00:00,-1495.976009272781,56000.0,0.0
2030-07-13 17:15:00,-856.4800865163597,56000.0,0.0
2030-07-13 17:30:00,240.70662370491482,55759.293376295085,-240.70662370491482
2030-07-13 17:45:00,1665.5934488128623,54093.69992748222,-1665.5934488128623
2030-07-13 18:00:00,3284.915320879103,50808.78460660312,-3284.915320879103
2030-07-13 18:15:00,4445.368608393084,46363.41599821004,-4445.368608393084
2030-07-13 18:30:00,5549.869084946073,40813.54691326397,-5549.869084946073
2030-07-13 18:45:00,6681.3914505188695,34132.1554627451,-6681.3914505188695
2030-07-13 19:00:00,7843.462545778655,26288.692916966444,-7843.462545778655
2030-07-13 19:15:00,8997.536150141761,17291.156766824683,-8997.536150141761
2030-07-13 19:30:00,9952.289905228801,7338.866861595881,-9952.289905228801
2030-07-13 19:45:00,10736.890358276318,7338.866861595881,-7338.866861595881
2030-07-13 20:00:00,11592.326394514246,0.0,0.0
2030-07-13 20:15:00,12208.19646025268,0.0,0.0
2030-07-13 20:30:00,12764.077054312693,0.0,0.0
2030-07-13 20:45:00,13345.432909543611,0.0,0.0
2030-07-13 21:00:00,13644.38650304727,0.0,0.0
2030-07-13 21:15:00,13839.610713794968,0.0,0.0
2030-07-13 21:30:00,14033.520324520796,0.0,0.0
2030-07-13 21:45:00,14260.192332174642,0.0,0.0
2030-07-13 22:00:00,14138.056400057603,0.0,0.0
2030-07-13 22:15:00,14003.543493659537,0.0,0.0
2030-07-13 22:30:00,13811.478988927887,0.0,0.0
2030-07-13 22:45:00,13481.05848889678,0.0,0.0
2030-07-13 23:00:00,13161.654113976121,0.0,0.0
2030-07-13 23:15:00,12910.50238004157,0.0,0.0
2030-07-13 23:30:00,12666.243359189913,0.0,0.0
2030-07-13 23:45:00,12415.867966622289,0.0,0.0
2030-07-14 00:00:00,12228.06904350762,0.0,0.0
2030-07-14 00:15:00,12056.975067968257,0.0,0.0
2030-07-14 00:30:00,11914.827940682608,0.0,0.0
2030-07-14 00:45:00,11733.750027638835,0.0,0.0
2030-07-14 01:00:00,11590.054574073722,0.0,0.0
2030-07-14 01:15:00,11447.332721390625,0.0,0.0
2030-07-14 01:30:00,11358.729934886067,0.0,0.0
2030-07-14 01:45:00,11357.590302852655,0.0,0.0
2030-07-14 02:00:00,11272.675263299083,0.0,0.0
2030-07-14 02:15:00,11251.978194185864,0.0,0.0
2030-07-14 02:30:00,11150.367526099815,0.0,0.0
2030-07-14 02:45:00,11229.87191878304,0.0,0.0
2030-07-14 03:00:00,11332.615923176056,0.0,0.0
2030-07-14 03:15:00,11282.182082783651,0.0,0.0
2030-07-14 03:30:00,11297.341991015186,0.0,0.0
2030-07-14 03:45:00,11422.935214452984,0.0,0.0
2030-07-14 04:00:00,11688.549925041865,0.0,0.0
2030-07-14 04:15:00,11815.368340918078,0.0,0.0
2030-07-14 04:30:00,11906.352097083256,0.0,0.0
2030-07-14 04:45:00,12048.874014352688,0.0,0.0
2030-07-14 05:00:00,12346.21790398717,0.0,0.0
2030-07-14 05:15:00,12499.167054479272,0.0,0.0
2030-07-14 05:30:00,12622.568654273196,0.0,0.0
2030-07-14 05:45:00,12893.736821575449,0.0,0.0
2030-07-14 06:00:00,13467.282286925674,0.0,0.0
2030-07-14 06:15:00,13580.187793322631,0.0,0.0
2030-07-14 06:30:00,13529.365606597543,0.0,0.0
2030-07-14 06:45:00,13173.918126043582,0.0,0.0
2030-07-14 07:00:00,13013.094314172731,0.0,0.0
2030-07-14 07:15:00,12582.349255314717,0.0,0.0
2030-07-14 07:30:00,12033.006343154884,0.0,0.0
2030-07-14 07:45:00,11356.854298969873,0.0,0.0
2030-07-14 08:00:00,10548.270664388858,0.0,0.0
2030-07-14 08:15:00,9567.54948245948,0.0,0.0
2030-07-14 08:30:00,8531.763198203149,0.0,0.0
2030-07-14 08:45:00,7457.637359130578,0.0,0.0
2030-07-14 09:00:00,6183.412045075256,0.0,0.0
2030-07-14 09:15:00,5071.442550667156,0.0,0.0
2030-07-14 09:30:00,3984.0424908510704,0.0,0.0
2030-07-14 09:45:00,3069.57669811467,0.0,0.0
2030-07-14 10:00:00,2225.150249759972,0.0,0.0
2030-07-14 10:15:00,1500.8996576106292,0.0,0.0
2030-07-14 10:30:00,802.5208820891348,0.0,0.0
2030-07-14 10:45:00,126.28025604039794,0.0,0.0
2030-07-14 11:00:00,-258.74073578519165,258.74073578519165,258.74073578519165
2030-07-14 11:15:00,-424.36694272521345,683.1076785104051,424.36694272521345
2030-07-14 11:30:00,-559.3533785149993,1242.4610570254044,559.3533785149993
2030-07-14 11:45:00,-701.7357097024978,1944.1967667279023,701.7357097024978
2030-07-14 12:00:00,-753.6230826105821,2697.8198493384843,753.6230826105821
2030-07-14 12:15:00,-844.8111279256482,3542.6309772641325,844.8111279256482
2030-07-14 12:30:00,-892.3217330622792,4434.952710326412,892.3217330622792
2030-07-14 12:45:00,-822.3824638872975,5257.335174213709,822.3824638872975
2030-07-14 13:00:00,-766.3244622363163,6023.659636450026,766.3244622363163
2030-07-14 13:15:00,-721.9642583710447,6745.62389482107,721.9642583710447
2030-07-14 13:30:00,-818.6895535071053,7564.313448328176,818.6895535071053
2030-07-14 13:45:00,-818.6231314299293,8382.936579758105,818.6231314299293
2030-07-14 14:00:00,-714.1493588965568,9097.085938654662,714.1493588965568
2030-07-14 14:15:00,-551.4927541462021,9648.578692800864,551.4927541462021
2030-07-14 14:30:00,-450.3506492352426,10098.929342036106,450.3506492352426
2030-07-14 14:45:00,-160.26181401201393,10259.19115604812,160.26181401201393
2030-07-14 15:00:00,151.27564956765855,10107.915506480462,-151.27564956765855
2030-07-14 15:15:00,434.57034808260505,9673.345158397857,-434.57034808260505
2030-07-14 15:30:00,725.3487288814613,8947.996429516395,-725.3487288814613
2030-07-14 15:45:00,1161.0748973216832,7786.921532194712,-1161.0748973216832
2030-07-14 16:00:00,1734.3191995923298,6052.602332602382,-1734.3191995923298
2030-07-14 16:15:00,2216.724203845659,3835.8781287567235,-2216.724203845659
2030-07-14 16:30:00,2490.647698776289,1345.2304299804346,-2490.647698776289
2030-07-14 16:45:00,2913.509530764415,1345.2304299804346,-1345.2304299804346
2030-07-14 17:00:00,3661.953545200262,0.0,0.0
2030-07-14 17:15:00,4700.4160457224625,0.0,0.0
2030-07-14 17:30:00,5372.075355222163,0.0,0.0
2030-07-14 17:45:00,6242.353112476378,0.0,0.0
2030-07-14 18:00:00,7392.783523700842,0.0,0.0
2030-07-14 18:15:00,8610.103261601369,0.0,0.0
2030-07-14 18:30:00,9577.97906400545,0.0,0.0
2030-07-14 18:45:00,10500.572704421389,0.0,0.0
2030-07-14 19:00:00,11501.641010891062,0.0,0.0
2030-07-14 19:15:00,12313.063908155944,0.0,0.0
2030-07-14 19:30:00,13051.248163553611,0.0,0.0
2030-07-14 19:45:00,13587.815481973525,0.0,0.0
2030-07-14 20:00:00,13803.621504502913,0.0,0.0
2030-07-14 20:15:00,14068.138426041474,0.0,0.0
2030-07-14 20:30:00,14253.946875996635,0.0,0.0
2030-07-14 20:45:00,14135.014615802342,0.0,0.0
2030-07-14 21:00:00,13653.798941859244,0.0,0.0
2030-07-14 21:15:00,13106.124973912842,0.0,0.0
2030-07-14 21:30:00,12491.995626403348,0.0,0.0
2030-07-14 21:45:00,11845.646545925898,0.0,0.0
2030-07-14 22:00:00,11071.51859798481,0.0,0.0
2030-07-14 22:15:00,9836.77345018357,0.0,0.0
2030-07-14 22:30:00,8762.874027533871,0.0,0.0
2030-07-14 22:45:00,7793.154059512401,0.0,0.0
2030-07-14 23:00:00,6687.162294784628,0.0,0.0
2030-07-14 23:15:00,5786.798953383375,0.0,0.0
2030-07-14 23:30:00,5053.060795838037,0.0,0.0
2030-07-14 23:45:00,4501.96272321361,0.0,0.0
2030-07-15 00:00:00,3731.902955897667,0.0,0.0
2030-07-15 00:15:00,3016.5183663239295,0.0,0.0
2030-07-15 00:30:00,2321.643820417521,0.0,0.0
2030-07-15 00:45:00,1672.458981970718,0.0,0.0
2030-07-15 01:00:00,1188.6854682348312,0.0,0.0
2030-07-15 01:15:00,801.8022395246426,0.0,0.0
2030-07-15 01:30:00,449.93686454456656,0.0,0.0
2030-07-15 01:45:00,36.99763087850806,0.0,0.0
2030-07-15 02:00:00,-193.92747733032593,193.92747733032593,193.92747733032593
2030-07-15 02:15:00,-536.9919662402372,730.9194435705631,536.9919662402372
2030-07-15 02:30:00,-701.7408694823516,1432.6603130529147,701.7408694823516
2030-07-15 02:45:00,-821.7986348660925,2254.458947919007,821.7986348660925
2030-07-15 03:00:00,-949.8320306319874,3204.2909785509946,949.8320306319874
2030-07-15 03:15:00,-1080.921375083788,4285.212353634783,1080.921375083788
2030-07-15 03:30:00,-1037.6936560634877,5322.90600969827,1037.6936560634877
2030-07-15 03:45:00,-1017.39449437863,6340.3005040769,1017.39449437863
2030-07-15 04:00:00,-870.5602977642411,7210.860801841141,870.5602977642411
2030-07-15 04:15:00,-928.038000207518,8138.8988020486595,928.038000207518
2030-07-15 04:30:00,-888.633214867863,9027.532016916522,888.633214867863
2030-07-15 04:45:00,-864.4390044481679,9891.97102136469,864.4390044481679
2030-07-15 05:00:00,-589.6898532514588,10481.66087461615,589.6898532514588
2030-07-15 05:15:00,-627.7288130811321,11109.389687697281,627.7288130811321
2030-07-15 05:30:00,-447.3623704707916,11556.752058168073,447.3623704707916
2030-07-15 05:45:00,-171.11386113367735,11727.86591930175,171.11386113367735
2030-07-15 06:00:00,-453.6673696599719,12181.533288961722,453.6673696599719
2030-07-15 06:15:00,-71.40805713019472,12252.941346091917,71.40805713019472
2030-07-15 06:30:00,-72.9088915172506,12325.850237609167,72.9088915172506
2030-07-15 06:45:00,-338.59797677993447,12664.448214389102,338.59797677993447
2030-07-15 07:00:00,-293.97391982213776,12958.42213421124,293.97391982213776
2030-07-15 07:15:00,-207.73270081837836,13166.154835029618,207.73270081837836
2030-07-15 07:30:00,-195.905729942142,13362.06056497176,195.905729942142
2030-07-15 07:45:00,-224.18396774520988,13586.24453271697,224.18396774520988
2030-07-15 08:00:00,-357.1434781254229,13943.388010842393,357.1434781254229
2030-07-15 08:15:00,-724.4652170395602,14667.853227881953,724.4652170395602
2030-07-15 08:30:00,-1235.6201566861655,15903.473384568118,1235.6201566861655
2030-07-15 08:45:00,-1834.1385776652114,17737.611962233328,1834.1385776652114
2030-07-15 09:00:00,-2479.1905461586684,20216.802508391997,2479.1905461586684
2030-07-15 09:15:00,-3172.9750315429956,23389.777539934992,3172.9750315429956
2030-07-15 09:30:00,-4029.344540355334,27419.122080290326,4029.344540355334
2030-07-15 09:45:00,-4796.405113162331,32215.527193452657,4796.405113162331
2030-07-15 10:00:00,-5914.146942405321,38129.674135857975,5914.146942405321
2030-07-15 10:15:00,-6432.808986277498,44562.48312213547,6432.808986277498
2030-07-15 10:30:00,-7151.959489084224,51714.442611219696,7151.959489084224
2030-07-15 10:45:00,-7490.859123744554,56000.0,7490.859123744554
2030-07-15 11:00:00,-7466.168568066718,56000.0,0.0
2030-07-15 11:15:00,-7816.209862865409,56000.0,0.0
2030-07-15 11:30:00,-8144.213747135236,56000.0,0.0
2030-07-15 11:45:00,-8492.338943155584,56000.0,0.0
2030-07-15 12:00:00,-8921.297298292797,56000.0,0.0
2030-07-15 12:15:00,-9358.191430134095,56000.0,0.0
2030-07-15 12:30:00,-9809.750265462812,56000.0,0.0
2030-07-15 12:45:00,-10012.357919720966,56000.0,0.0
2030-07-15 13:00:00,-9853.138354904939,56000.0,0.0
2030-07-15 13:15:00,-10032.93972166171,56000.0,0.0
2030-07-15 13:30:00,-10304.765368338889,56000.0,0.0
2030-07-15 13:45:00,-10138.839006438466,56000.0,0.0
2030-07-15 14:00:00,-9686.207990950916,56000.0,0.0
2030-07-15 14:15:00,-9583.404020730326,56000.0,0.0
2030-07-15 14:30:00,-9279.216927327852,56000.0,0.0
2030-07-15 14:45:00,-8732.494942722255,56000.0,0.0
2030-07-15 15:00:00,-8090.447314792529,56000.0,0.0
2030-07-15 15:15:00,-7622.568693463507,56000.0,0.0
2030-07-15 15:30:00,-7100.087603343294,56000.0,0.0
2030-07-15 15:45:00,-6467.266234184823,56000.0,0.0
2030-07-15 16:00:00,-5705.015223013614,56000.0,0.0
2030-07-15 16:15:00,-4759.096164204053,56000.0,0.0
2030-07-15 16:30:00,-3857.746475967122,56000.0,0.0
2030-07-15 16:45:00,-2915.942684147436,56000.0,0.0
2030-07-15 17:00:00,-2193.440296815561,56000.0,0.0
2030-07-15 17:15:00,-1457.5445338253176,56000.0,0.0
2030-07-15 17:30:00,-638.4344171395151,56000.0,0.0
2030-07-15 17:45:00,34.47392898526596,55965.526071014734,-34.47392898526596
2030-07-15 18:00:00,1132.2649024790135,54833.26116853572,-1132.2649024790135
2030-07-15 18:15:00,2013.2315964116606,52820.029572124055,-2013.2315964116606
2030-07-15 18:30:00,2740.692754327103,50079.33681779695,-2740.692754327103
