,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Speicher + Erneuerbare in MWh
14817,2030-06-04 09:15:00,19959.45522557164,9645.939101231479,10313.516124340162
14818,2030-06-04 09:30:00,21504.47257356327,10295.559862237398,11208.912711325873
14819,2030-06-04 09:45:00,22714.64190421173,10915.724542057653,11798.917362154078
14820,2030-06-04 10:00:00,23855.957634088503,11221.53578751475,12634.421846573754
14821,2030-06-04 10:15:00,25005.41276928096,11706.276840275232,13299.135929005728
14822,2030-06-04 10:30:00,25810.478805963525,0.0,25810.478805963525
14823,2030-06-04 10:45:00,26579.42682107428,0.0,26579.42682107428
14824,2030-06-04 11:00:00,27021.80784444729,0.0,27021.80784444729
14825,2030-06-04 11:15:00,27658.293094892117,0.0,27658.293094892117
14826,2030-06-04 11:30:00,27999.679131922818,0.0,27999.679131922818
14827,2030-06-04 11:45:00,28182.08327438141,0.0,28182.08327438141
14828,2030-06-04 12:00:00,28743.923997348196,0.0,28743.923997348196
14829,2030-06-04 12:15:00,29017.418101161424,0.0,29017.418101161424
14830,2030-06-04 12:30:00,28748.063155000567,0.0,28748.063155000567
14831,2030-06-04 12:45:00,29032.982980486995,0.0,29032.982980486995
14832,2030-06-04 13:00:00,29052.183263773248,0.0,29052.183263773248
14833,2030-06-04 13:15:00,29041.793474366765,0.0,29041.793474366765
14834,2030-06-04 13:30:00,28711.168085419507,0.0,28711.168085419507
14835,2030-06-04 13:45:00,28664.67457346781,0.0,28664.67457346781
14836,2030-06-04 14:00:00,28618.274223981665,0.0,28618.274223981665
14837,2030-06-04 14:15:00,28754.142300099284,0.0,28754.142300099284
14838,2030-06-04 14:30:00,28553.83469527284,0.0,28553.83469527284
14839,2030-06-04 14:45:00,28388.985218008875,0.0,28388.985218008875
14840,2030-06-04 15:00:00,28268.987402086677,0.0,28268.987402086677
14841,2030-06-04 15:15:00,28103.92691674963,0.0,28103.92691674963
14842,2030-06-04 15:30:00,27755.284594688783,0.0,27755.284594688783
14843,2030-06-04 15:45:00,27330.874533047136,0.0,27330.874533047136
14844,2030-06-04 16:00:00,26395.87638216438,0.0,26395.87638216438
14845,2030-06-04 16:15:00,25496.248255055667,0.0,25496.248255055667
14846,2030-06-04 16:30:00,24866.814263009575,0.0,24866.814263009575
14847,2030-06-04 16:45:00,24205.554305610138,0.0,24205.554305610138
14848,2030-06-04 17:00:00,22748.276934441717,0.0,22748.276934441717
14849,2030-06-04 17:15:00,21215.61135122891,0.0,21215.61135122891
14850,2030-06-04 17:30:00,19821.4373980961,-1345.6360881587352,21167.073486254834
14851,2030-06-04 17:45:00,18465.241059111984,-3008.6923648217617,21473.933423933748
14852,2030-06-04 18:00:00,16985.628486110618,-4468.900403522981,21454.5288896336
14853,2030-06-04 18:15:00,15499.830197036134,-5736.337354109746,21236.16755114588
14854,2030-06-04 18:30:00,14006.065316106913,-6869.750236309068,20875.81555241598
14855,2030-06-04 18:45:00,12482.909787552866,-7754.821827012891,20237.731614565757
14856,2030-06-04 19:00:00,11274.00494452889,-8535.153234620526,19809.158179149417
14857,2030-06-04 19:15:00,10093.913434560429,-9093.595139587062,19187.50857414749
14858,2030-06-04 19:30:00,9073.753538925523,-9581.557698270732,18655.311237196256
14859,2030-06-04 19:45:00,8286.39040721845,-9910.261748265684,18196.652155484135
14860,2030-06-04 20:00:00,7618.571770576762,-10044.320483640842,17662.892254217604
14861,2030-06-04 20:15:00,6955.75946622734,-6650.97342167999,13606.73288790733
14862,2030-06-04 20:30:00,6543.298898586612,0.0,6543.298898586612
14863,2030-06-04 20:45:00,6261.228431294654,0.0,6261.228431294654
14864,2030-06-04 21:00:00,6187.867374993233,0.0,6187.867374993233
14865,2030-06-04 21:15:00,6227.612161835625,0.0,6227.612161835625
14866,2030-06-04 21:30:00,6327.052177512169,0.0,6327.052177512169
14867,2030-06-04 21:45:00,6388.700458319336,0.0,6388.700458319336
14868,2030-06-04 22:00:00,6562.104692579924,0.0,6562.104692579924
14869,2030-06-04 22:15:00,6840.813360678318,0.0,6840.813360678318
14870,2030-06-04 22:30:00,7035.8483705051785,0.0,7035.8483705051785
14871,2030-06-04 22:45:00,7068.943143220966,0.0,7068.943143220966
14872,2030-06-04 23:00:00,6945.467974958485,0.0,6945.467974958485
14873,2030-06-04 23:15:00,6845.001713016493,0.0,6845.001713016493
14874,2030-06-04 23:30:00,6762.039189165181,0.0,6762.039189165181
14875,2030-06-04 23:45:00,6641.0922278289945,0.0,6641.0922278289945
14876,2030-06-05 00:00:00,6474.56884407806,0.0,6474.56884407806
14877,2030-06-05 00:15:00,6263.116418359596,0.0,6263.116418359596
14878,2030-06-05 00:30:00,6130.685843987123,0.0,6130.685843987123
14879,2030-06-05 00:45:00,6017.975790189715,0.0,6017.975790189715
14880,2030-06-05 01:00:00,5893.827297449813,0.0,5893.827297449813
14881,2030-06-05 01:15:00,5834.961185178243,0.0,5834.961185178243
14882,2030-06-05 01:30:00,5788.557906040117,0.0,5788.557906040117
14883,2030-06-05 01:45:00,5761.862223732959,0.0,5761.862223732959
14884,2030-06-05 02:00:00,5628.27292114376,0.0,5628.27292114376
14885,2030-06-05 02:15:00,5619.332672033603,0.0,5619.332672033603
14886,2030-06-05 02:30:00,5550.015514764671,0.0,5550.015514764671
14887,2030-06-05 02:45:00,5294.1065205218265,0.0,5294.1065205218265
14888,2030-06-05 03:00:00,5148.500297599168,0.0,5148.500297599168
14889,2030-06-05 03:15:00,5062.012320116195,0.0,5062.012320116195
14890,2030-06-05 03:30:00,4914.934203663831,0.0,4914.934203663831
14891,2030-06-05 03:45:00,4728.609405983561,0.0,4728.609405983561
14892,2030-06-05 04:00:00,4625.714094775846,0.0,4625.714094775846
14893,2030-06-05 04:15:00,4602.085993585549,0.0,4602.085993585549
14894,2030-06-05 04:30:00,4582.769230105671,0.0,4582.769230105671
14895,2030-06-05 04:45:00,4641.941018582444,0.0,4641.941018582444
14896,2030-06-05 05:00:00,4814.650521664552,0.0,4814.650521664552
14897,2030-06-05 05:15:00,4996.1690711046385,0.0,4996.1690711046385
14898,2030-06-05 05:30:00,5325.785017142013,0.0,5325.785017142013
14899,2030-06-05 05:45:00,5758.990676611987,0.0,5758.990676611987
14900,2030-06-05 06:00:00,6268.923745113096,0.0,6268.923745113096
14901,2030-06-05 06:15:00,6937.770217970275,0.0,6937.770217970275
14902,2030-06-05 06:30:00,7597.920579034964,0.0,7597.920579034964
14903,2030-06-05 06:45:00,8365.866393380136,0.0,8365.866393380136
14904,2030-06-05 07:00:00,9200.124449493138,0.0,9200.124449493138
14905,2030-06-05 07:15:00,10074.736133838445,0.0,10074.736133838445
14906,2030-06-05 07:30:00,10876.33448876649,0.0,10876.33448876649
14907,2030-06-05 07:45:00,11641.218747958254,0.0,11641.218747958254
14908,2030-06-05 08:00:00,12293.16658103869,0.0,12293.16658103869
14909,2030-06-05 08:15:00,13399.231462872363,0.0,13399.231462872363
14910,2030-06-05 08:30:00,14473.800777051692,0.0,14473.800777051692
14911,2030-06-05 08:45:00,15437.157635807762,0.0,15437.157635807762
14912,2030-06-05 09:00:00,16730.87009158638,491.9954249811817,16238.8746666052
14913,2030-06-05 09:15:00,18008.308733160033,1493.5185727058742,16514.79016045416
14914,2030-06-05 09:30:00,19150.87139903209,2340.774649710773,16810.096749321317
14915,2030-06-05 09:45:00,20316.800363473747,3174.717987604203,17142.082375869544
14916,2030-06-05 10:00:00,21367.18562495696,4348.619156646651,17018.56646831031
14917,2030-06-05 10:15:00,22485.66283723837,5127.6803412104055,17357.982496027966
14918,2030-06-05 10:30:00,23527.595616638304,5812.503976140972,17715.091640497332
14919,2030-06-05 10:45:00,24528.82767978374,6633.72488095647,17895.10279882727
14920,2030-06-05 11:00:00,25444.393604963574,7201.658902483687,18242.734702479887
14921,2030-06-05 11:15:00,26394.444592771637,7919.790973493848,18474.65361927779
14922,2030-06-05 11:30:00,27193.261429865077,8364.100585702254,18829.160844162823
14923,2030-06-05 11:45:00,28178.069981940287,8544.1922913099,19633.877690630386
14924,2030-06-05 12:00:00,28789.306615977428,9067.911881782107,19721.39473419532
14925,2030-06-05 12:15:00,29616.9905955597,9382.074574715793,20234.916020843906
14926,2030-06-05 12:30:00,30150.49618738256,9584.606971723457,20565.889215659103
14927,2030-06-05 12:45:00,30373.15028990167,0.0,30373.15028990167
14928,2030-06-05 13:00:00,30750.307191878754,0.0,30750.307191878754
14929,2030-06-05 13:15:00,30920.127843112696,0.0,30920.127843112696
14930,2030-06-05 13:30:00,31135.61401309341,0.0,31135.61401309341
14931,2030-06-05 13:45:00,31256.198923529464,0.0,31256.198923529464
14932,2030-06-05 14:00:00,31370.667840974398,0.0,31370.667840974398
14933,2030-06-05 14:15:00,31525.0428649399,0.0,31525.0428649399
14934,2030-06-05 14:30:00,31369.767472650074,0.0,31369.767472650074
14935,2030-06-05 14:45:00,31066.98286849736,0.0,31066.98286849736
14936,2030-06-05 15:00:00,30452.196259671575,0.0,30452.196259671575
14937,2030-06-05 15:15:00,29819.32681352495,0.0,29819.32681352495
14938,2030-06-05 15:30:00,29272.966919607574,0.0,29272.966919607574
14939,2030-06-05 15:45:00,28502.298754300245,0.0,28502.298754300245
14940,2030-06-05 16:00:00,27852.489190599066,0.0,27852.489190599066
14941,2030-06-05 16:15:00,26901.699524345342,0.0,26901.699524345342
14942,2030-06-05 16:30:00,25896.20354477974,-131.64231988620668,26027.845864665946
14943,2030-06-05 16:45:00,24511.477657923217,-1774.1681558846576,26285.645813807874
14944,2030-06-05 17:00:00,23134.502337512266,-3454.479523830909,26588.981861343174
14945,2030-06-05 17:15:00,21668.725042310398,-5029.995588602689,26698.720630913085
14946,2030-06-05 17:30:00,20152.855832518326,-6494.381706677808,26647.237539196132
14947,2030-06-05 17:45:00,18589.162957755878,-8214.015866818203,26803.178824574083
14948,2030-06-05 18:00:00,17024.325223169424,-9477.00913551529,26501.334358684715
14949,2030-06-05 18:15:00,15331.85509384093,-10654.027108937265,25985.882202778193
14950,2030-06-05 18:30:00,13758.657282792157,-11823.68755249258,25582.344835284737
14951,2030-06-05 18:45:00,12075.293686976316,-12830.95900002481,24906.252687001128
14952,2030-06-05 19:00:00,10700.897970710968,-13115.634041329566,23816.532012040534
14953,2030-06-05 19:15:00,9522.029458292844,0.0,9522.029458292844
14954,2030-06-05 19:30:00,8438.234024158914,0.0,8438.234024158914
14955,2030-06-05 19:45:00,7571.973648133353,0.0,7571.973648133353
14956,2030-06-05 20:00:00,6945.194967045469,0.0,6945.194967045469
14957,2030-06-05 20:15:00,6335.717866767989,0.0,6335.717866767989
14958,2030-06-05 20:30:00,5791.471698615813,0.0,5791.471698615813
14959,2030-06-05 20:45:00,5539.224220536587,0.0,5539.224220536587
14960,2030-06-05 21:00:00,5515.041124652046,0.0,5515.041124652046
14961,2030-06-05 21:15:00,5573.578416834015,0.0,5573.578416834015
14962,2030-06-05 21:30:00,5724.779537219982,0.0,5724.779537219982
14963,2030-06-05 21:45:00,5859.898483483301,0.0,5859.898483483301
14964,2030-06-05 22:00:00,5934.602222622182,0.0,5934.602222622182
14965,2030-06-05 22:15:00,6059.500135181985,0.0,6059.500135181985
14966,2030-06-05 22:30:00,6195.478424098694,0.0,6195.478424098694
14967,2030-06-05 22:45:00,6158.937031921748,0.0,6158.937031921748
14968,2030-06-05 23:00:00,6157.68291425588,0.0,6157.68291425588
14969,2030-06-05 23:15:00,6291.806295432367,0.0,6291.806295432367
14970,2030-06-05 23:30:00,6351.052879982721,0.0,6351.052879982721
14971,2030-06-05 23:45:00,6574.576942484671,0.0,6574.576942484671
14972,2030-06-06 00:00:00,6804.061838767224,0.0,6804.061838767224
14973,2030-06-06 00:15:00,7324.796812286726,0.0,7324.796812286726
14974,2030-06-06 00:30:00,7580.455676482946,0.0,7580.455676482946
14975,2030-06-06 00:45:00,7839.335728104528,0.0,7839.335728104528
14976,2030-06-06 01:00:00,8087.626526465391,0.0,8087.626526465391
14977,2030-06-06 01:15:00,8303.746647669535,0.0,8303.746647669535
14978,2030-06-06 01:30:00,8625.314588146332,0.0,8625.314588146332
14979,2030-06-06 01:45:00,8993.433390808654,0.0,8993.433390808654
14980,2030-06-06 02:00:00,9276.27785658723,0.0,9276.27785658723
14981,2030-06-06 02:15:00,9462.43771601851,0.0,9462.43771601851
14982,2030-06-06 02:30:00,9461.2126264121,0.0,9461.2126264121
14983,2030-06-06 02:45:00,9348.413144703183,0.0,9348.413144703183
14984,2030-06-06 03:00:00,9239.724914633876,0.0,9239.724914633876
14985,2030-06-06 03:15:00,9128.663267530708,0.0,9128.663267530708
14986,2030-06-06 03:30:00,9039.467424571294,0.0,9039.467424571294
14987,2030-06-06 03:45:00,8985.645509208625,0.0,8985.645509208625
14988,2030-06-06 04:00:00,8960.725192752003,0.0,8960.725192752003
14989,2030-06-06 04:15:00,8932.59243014552,0.0,8932.59243014552
14990,2030-06-06 04:30:00,8917.827405359156,0.0,8917.827405359156
14991,2030-06-06 04:45:00,8922.924487936747,0.0,8922.924487936747
14992,2030-06-06 05:00:00,8943.074474784291,0.0,8943.074474784291
14993,2030-06-06 05:15:00,9097.25488021052,0.0,9097.25488021052
14994,2030-06-06 05:30:00,9334.072419189692,0.0,9334.072419189692
14995,2030-06-06 05:45:00,9629.723044663406,0.0,9629.723044663406
14996,2030-06-06 06:00:00,10035.038651672017,0.0,10035.038651672017
14997,2030-06-06 06:15:00,10630.346088211283,0.0,10630.346088211283
14998,2030-06-06 06:30:00,11437.898227458934,0.0,11437.898227458934
14999,2030-06-06 06:45:00,12356.022892517904,0.0,12356.022892517904
15000,2030-06-06 07:00:00,13435.32076672716,0.0,13435.32076672716
15001,2030-06-06 07:15:00,14749.765007560942,962.0893660532493,13787.675641507692
15002,2030-06-06 07:30:00,16131.03577339316,2496.1013393929315,13634.934434000228
15003,2030-06-06 07:45:00,17639.094807395617,4040.404075636725,13598.690731758892
15004,2030-06-06 08:00:00,19346.385817291088,5685.450250267451,13660.935567023636
15005,2030-06-06 08:15:00,20924.963840926812,7150.093354164543,13774.87048676227
15006,2030-06-06 08:30:00,22679.560062607638,8453.987177661696,14225.572884945941
15007,2030-06-06 08:45:00,24548.817446575467,9901.122927491739,14647.694519083729
15008,2030-06-06 09:00:00,26493.280830783355,11453.810049565964,15039.470781217391
15009,2030-06-06 09:15:00,28169.625595840065,12410.26459308197,15759.361002758094
15010,2030-06-06 09:30:00,29669.676552929177,13569.877098929675,16099.799453999502
15011,2030-06-06 09:45:00,31283.360812412764,14556.893864863632,16726.466947549132
15012,2030-06-06 10:00:00,32874.90925340615,0.0,32874.90925340615
15013,2030-06-06 10:15:00,33953.4993706681,0.0,33953.4993706681
15014,2030-06-06 10:30:00,35223.7741084856,0.0,35223.7741084856
15015,2030-06-06 10:45:00,36231.88701897567,0.0,36231.88701897567
15016,2030-06-06 11:00:00,37225.746887437424,0.0,37225.746887437424
15017,2030-06-06 11:15:00,38099.60243774686,0.0,38099.60243774686
15018,2030-06-06 11:30:00,38900.20659430172,0.0,38900.20659430172
15019,2030-06-06 11:45:00,39446.8044947114,0.0,39446.8044947114
15020,2030-06-06 12:00:00,39774.1083492817,0.0,39774.1083492817
15021,2030-06-06 12:15:00,40111.74083084637,0.0,40111.74083084637
15022,2030-06-06 12:30:00,40132.94478890573,0.0,40132.94478890573
15023,2030-06-06 12:45:00,40299.23970264555,0.0,40299.23970264555
15024,2030-06-06 13:00:00,39957.2930506043,0.0,39957.2930506043
15025,2030-06-06 13:15:00,39435.91186237191,0.0,39435.91186237191
15026,2030-06-06 13:30:00,38972.065640092835,0.0,38972.065640092835
15027,2030-06-06 13:45:00,38555.121314294025,0.0,38555.121314294025
15028,2030-06-06 14:00:00,38491.71518683225,0.0,38491.71518683225
15029,2030-06-06 14:15:00,38168.74682843755,0.0,38168.74682843755
15030,2030-06-06 14:30:00,37615.09449460253,0.0,37615.09449460253
15031,2030-06-06 14:45:00,37064.76626545306,0.0,37064.76626545306
15032,2030-06-06 15:00:00,36184.91460452671,0.0,36184.91460452671
15033,2030-06-06 15:15:00,35185.16983825725,0.0,35185.16983825725
15034,2030-06-06 15:30:00,34215.129442093734,0.0,34215.129442093734
15035,2030-06-06 15:45:00,32845.44826237824,0.0,32845.44826237824
15036,2030-06-06 16:00:00,31486.216248241017,0.0,31486.216248241017
15037,2030-06-06 16:15:00,30352.33761642025,0.0,30352.33761642025
15038,2030-06-06 16:30:00,29126.138858693623,0.0,29126.138858693623
15039,2030-06-06 16:45:00,27535.75763092939,0.0,27535.75763092939
15040,2030-06-06 17:00:00,25863.229012092932,-1204.967998077489,27068.19701017042
15041,2030-06-06 17:15:00,24019.883405714827,-2517.1955240728967,26537.078929787724
15042,2030-06-06 17:30:00,22535.004413456838,-4051.515143389959,26586.519556846797
15043,2030-06-06 17:45:00,21078.575529292913,-5486.9073375308035,26565.482866823717
15044,2030-06-06 18:00:00,19628.02991278606,-6702.014023070407,26330.04393585647
15045,2030-06-06 18:15:00,18199.218430033165,-7597.348213042009,25796.566643075173
15046,2030-06-06 18:30:00,16864.016806701908,-8585.304565645276,25449.321372347185
15047,2030-06-06 18:45:00,15530.034149550105,-9131.700481233707,24661.734630783812
15048,2030-06-06 19:00:00,14263.48247991752,-9777.204430776716,24040.686910694236
15049,2030-06-06 19:15:00,13204.190534886984,-10229.82613208474,23434.016666971722
15050,2030-06-06 19:30:00,12272.490567766685,-10695.22195649893,22967.712524265615
15051,2030-06-06 19:45:00,11652.073092332237,-7020.794194577071,18672.867286909306
15052,2030-06-06 20:00:00,10949.20243390856,0.0,10949.20243390856
15053,2030-06-06 20:15:00,10324.480605958537,0.0,10324.480605958537
15054,2030-06-06 20:30:00,9754.344274362224,0.0,9754.344274362224
15055,2030-06-06 20:45:00,9289.900920538876,0.0,9289.900920538876
15056,2030-06-06 21:00:00,8936.225539334871,0.0,8936.225539334871
15057,2030-06-06 21:15:00,8615.659910666625,0.0,8615.659910666625
15058,2030-06-06 21:30:00,8440.91016794367,0.0,8440.91016794367
15059,2030-06-06 21:45:00,8363.553152744613,0.0,8363.553152744613
15060,2030-06-06 22:00:00,8385.859585531183,0.0,8385.859585531183
15061,2030-06-06 22:15:00,8407.13203541647,0.0,8407.13203541647
15062,2030-06-06 22:30:00,8514.61793230482,0.0,8514.61793230482
15063,2030-06-06 22:45:00,8636.586159173698,0.0,8636.586159173698
15064,2030-06-06 23:00:00,8606.14496412845,0.0,8606.14496412845
15065,2030-06-06 23:15:00,8535.607687384272,0.0,8535.607687384272
15066,2030-06-06 23:30:00,8563.259516718372,0.0,8563.259516718372
15067,2030-06-06 23:45:00,8572.839002334276,0.0,8572.839002334276
15068,2030-06-07 00:00:00,8396.783713501005,0.0,8396.783713501005
15069,2030-06-07 00:15:00,8279.642929958973,0.0,8279.642929958973
15070,2030-06-07 00:30:00,8259.780107022696,0.0,8259.780107022696
15071,2030-06-07 00:45:00,8262.529168104282,0.0,8262.529168104282
15072,2030-06-07 01:00:00,8236.708263474464,0.0,8236.708263474464
15073,2030-06-07 01:15:00,8250.626295698188,0.0,8250.626295698188
15074,2030-06-07 01:30:00,8386.128949285512,0.0,8386.128949285512
15075,2030-06-07 01:45:00,8530.94334878852,0.0,8530.94334878852
15076,2030-06-07 02:00:00,8513.817246951063,0.0,8513.817246951063
15077,2030-06-07 02:15:00,8379.398583730159,0.0,8379.398583730159
15078,2030-06-07 02:30:00,8268.280795190634,0.0,8268.280795190634
15079,2030-06-07 02:45:00,8214.159610594783,0.0,8214.159610594783
15080,2030-06-07 03:00:00,8118.437056932493,0.0,8118.437056932493
15081,2030-06-07 03:15:00,8036.105901241311,0.0,8036.105901241311
15082,2030-06-07 03:30:00,7962.8846180618675,0.0,7962.8846180618675
15083,2030-06-07 03:45:00,7833.061706628215,0.0,7833.061706628215
15084,2030-06-07 04:00:00,7813.516604854768,0.0,7813.516604854768
15085,2030-06-07 04:15:00,7791.977318994793,0.0,7791.977318994793
15086,2030-06-07 04:30:00,7776.146733747302,0.0,7776.146733747302
15087,2030-06-07 04:45:00,7779.6834994676055,0.0,7779.6834994676055
15088,2030-06-07 05:00:00,7827.315412354884,0.0,7827.315412354884
15089,2030-06-07 05:15:00,8010.621504802794,0.0,8010.621504802794
15090,2030-06-07 05:30:00,8277.348059273452,0.0,8277.348059273452
15091,2030-06-07 05:45:00,8673.851288754311,0.0,8673.851288754311
15092,2030-06-07 06:00:00,9140.63090852652,0.0,9140.63090852652
15093,2030-06-07 06:15:00,9816.173291472349,0.0,9816.173291472349
15094,2030-06-07 06:30:00,10556.462889645936,0.0,10556.462889645936
15095,2030-06-07 06:45:00,11421.127831866619,0.0,11421.127831866619
15096,2030-06-07 07:00:00,12497.749386951,0.0,12497.749386951
15097,2030-06-07 07:15:00,13724.946589475312,0.0,13724.946589475312
15098,2030-06-07 07:30:00,14936.304567769816,335.89367483041497,14600.4108929394
15099,2030-06-07 07:45:00,16093.362990157524,1550.4960793267346,14542.86691083079
15100,2030-06-07 08:00:00,17548.084190681657,2685.245686218168,14862.838504463489
15101,2030-06-07 08:15:00,19089.75539162008,3875.770905591249,15213.984486028832
15102,2030-06-07 08:30:00,20621.132042833404,5110.274408927562,15510.857633905842
15103,2030-06-07 08:45:00,22109.614218760005,6186.890664689858,15922.723554070148
15104,2030-06-07 09:00:00,23719.582239862895,7300.411522175244,16419.17071768765
15105,2030-06-07 09:15:00,25116.62761120638,8255.656009579368,16860.97160162701
15106,2030-06-07 09:30:00,26619.089161185286,9223.382711692622,17395.706449492664
15107,2030-06-07 09:45:00,27808.958403512,10009.189988613012,17799.768414898987
15108,2030-06-07 10:00:00,28952.457992735017,10701.703924928603,18250.754067806414
15109,2030-06-07 10:15:00,30003.930507938967,11420.67981846102,18583.250689477947
15110,2030-06-07 10:30:00,31115.629143952738,12150.397297196574,18965.231846756164
15111,2030-06-07 10:45:00,31909.94890025542,0.0,31909.94890025542
15112,2030-06-07 11:00:00,32597.281327381792,0.0,32597.281327381792
15113,2030-06-07 11:15:00,33314.40668191806,0.0,33314.40668191806
15114,2030-06-07 11:30:00,34206.601484515624,0.0,34206.601484515624
15115,2030-06-07 11:45:00,34818.434565478776,0.0,34818.434565478776
15116,2030-06-07 12:00:00,35311.08260992074,0.0,35311.08260992074
15117,2030-06-07 12:15:00,35673.677709775155,0.0,35673.677709775155
15118,2030-06-07 12:30:00,35812.0194754235,0.0,35812.0194754235
15119,2030-06-07 12:45:00,35953.21470211634,0.0,35953.21470211634
15120,2030-06-07 13:00:00,35885.996688489235,0.0,35885.996688489235
15121,2030-06-07 13:15:00,35804.57104239917,0.0,35804.57104239917
15122,2030-06-07 13:30:00,35430.472343152986,0.0,35430.472343152986
15123,2030-06-07 13:45:00,35281.925681099616,0.0,35281.925681099616
15124,2030-06-07 14:00:00,34834.86141404097,0.0,34834.86141404097
15125,2030-06-07 14:15:00,34326.615008966386,0.0,34326.615008966386
15126,2030-06-07 14:30:00,33722.1403755641,0.0,33722.1403755641
15127,2030-06-07 14:45:00,33204.385304045354,0.0,33204.385304045354
15128,2030-06-07 15:00:00,32255.182992333066,0.0,32255.182992333066
15129,2030-06-07 15:15:00,31217.325460732765,0.0,31217.325460732765
15130,2030-06-07 15:30:00,30120.495546138838,0.0,30120.495546138838
15131,2030-06-07 15:45:00,29234.75587296199,0.0,29234.75587296199
15132,2030-06-07 16:00:00,28190.092854157545,0.0,28190.092854157545
15133,2030-06-07 16:15:00,26875.24355951541,0.0,26875.24355951541
15134,2030-06-07 16:30:00,25573.01296982466,-58.77617874791031,25631.78914857257
15135,2030-06-07 16:45:00,24267.572535776933,-1299.977363791466,25567.5498995684
15136,2030-06-07 17:00:00,22822.423605933982,-2576.0648418684214,25398.488447802403
15137,2030-06-07 17:15:00,21398.187284038468,-3816.6493368330957,25214.836620871563
15138,2030-06-07 17:30:00,20209.437230490497,-4867.793999127596,25077.231229618093
15139,2030-06-07 17:45:00,18924.193217338547,-5806.182992927486,24730.376210266033
15140,2030-06-07 18:00:00,17684.37630358615,-6727.993859193368,24412.370162779516
15141,2030-06-07 18:15:00,16464.88795317759,-7511.509089697298,23976.397042874887
15142,2030-06-07 18:30:00,15454.455148798406,-8348.971783171479,23803.426931969887
15143,2030-06-07 18:45:00,14487.93796225702,-8826.461829261176,23314.399791518197
15144,2030-06-07 19:00:00,13569.828173983446,-9421.776686577812,22991.60486056126
15145,2030-06-07 19:15:00,12768.547769116474,-9702.653831959115,22471.20160107559
15146,2030-06-07 19:30:00,12076.907548538953,-9878.554628960332,21955.462177499285
15147,2030-06-07 19:45:00,11459.14664654104,-4156.633577883458,15615.780224424498
15148,2030-06-07 20:00:00,10882.707286985145,0.0,10882.707286985145
15149,2030-06-07 20:15:00,10522.256964769369,0.0,10522.256964769369
15150,2030-06-07 20:30:00,10163.152807149241,0.0,10163.152807149241
15151,2030-06-07 20:45:00,9863.061524218467,0.0,9863.061524218467
15152,2030-06-07 21:00:00,9780.386976172726,0.0,9780.386976172726
15153,2030-06-07 21:15:00,9819.300212501657,0.0,9819.300212501657
15154,2030-06-07 21:30:00,9835.626971336478,0.0,9835.626971336478
15155,2030-06-07 21:45:00,9764.155221349729,0.0,9764.155221349729
15156,2030-06-07 22:00:00,9766.705879848874,0.0,9766.705879848874
15157,2030-06-07 22:15:00,9758.962620469072,0.0,9758.962620469072
15158,2030-06-07 22:30:00,9788.305727730032,0.0,9788.305727730032
15159,2030-06-07 22:45:00,9849.431129528337,0.0,9849.431129528337
15160,2030-06-07 23:00:00,9903.572501464583,0.0,9903.572501464583
15161,2030-06-07 23:15:00,9904.776734172183,0.0,9904.776734172183
15162,2030-06-07 23:30:00,9870.018083585046,0.0,9870.018083585046
15163,2030-06-07 23:45:00,9798.436383483457,0.0,9798.436383483457
15164,2030-06-08 00:00:00,9646.982902307462,0.0,9646.982902307462
15165,2030-06-08 00:15:00,9515.661719178717,0.0,9515.661719178717
15166,2030-06-08 00:30:00,9485.853421387506,0.0,9485.853421387506
15167,2030-06-08 00:45:00,9466.966612429833,0.0,9466.966612429833
15168,2030-06-08 01:00:00,9407.548500838455,0.0,9407.548500838455
15169,2030-06-08 01:15:00,9330.307251860026,0.0,9330.307251860026
15170,2030-06-08 01:30:00,9246.807878269845,0.0,9246.807878269845
15171,2030-06-08 01:45:00,9201.275214605726,0.0,9201.275214605726
15172,2030-06-08 02:00:00,9114.587935224368,0.0,9114.587935224368
15173,2030-06-08 02:15:00,8992.033460370283,0.0,8992.033460370283
15174,2030-06-08 02:30:00,8852.050949337576,0.0,8852.050949337576
15175,2030-06-08 02:45:00,8730.260107940878,0.0,8730.260107940878
15176,2030-06-08 03:00:00,8510.821056723733,0.0,8510.821056723733
15177,2030-06-08 03:15:00,8252.68328326691,0.0,8252.68328326691
15178,2030-06-08 03:30:00,8078.022059860974,0.0,8078.022059860974
15179,2030-06-08 03:45:00,7879.643054520897,0.0,7879.643054520897
15180,2030-06-08 04:00:00,7521.478445988425,0.0,7521.478445988425
15181,2030-06-08 04:15:00,7160.724572016765,0.0,7160.724572016765
15182,2030-06-08 04:30:00,6965.826609204553,0.0,6965.826609204553
15183,2030-06-08 04:45:00,6865.063726341847,0.0,6865.063726341847
15184,2030-06-08 05:00:00,6692.716881222348,0.0,6692.716881222348
15185,2030-06-08 05:15:00,6698.575205124765,0.0,6698.575205124765
15186,2030-06-08 05:30:00,6584.054897991645,0.0,6584.054897991645
15187,2030-06-08 05:45:00,6619.465370699974,0.0,6619.465370699974
15188,2030-06-08 06:00:00,6722.57425501413,0.0,6722.57425501413
15189,2030-06-08 06:15:00,6991.29278619018,0.0,6991.29278619018
15190,2030-06-08 06:30:00,7536.998467708207,0.0,7536.998467708207
15191,2030-06-08 06:45:00,8331.066731054645,0.0,8331.066731054645
