,Datum,Kapazität in MWh,Restkapazität in MWh,Einspeisung in MWh
919,2030-01-10 13:45:00,11750.0,6106.627017858591,-5643.372982141409
920,2030-01-10 14:00:00,11750.0,5315.332526251215,-6434.667473748785
921,2030-01-10 14:15:00,11750.0,4460.975527697559,-7289.024472302441
922,2030-01-10 14:30:00,11750.0,3684.0894379343845,-8065.9105620656155
923,2030-01-10 14:45:00,11750.0,2871.0738212753204,-8878.92617872468
924,2030-01-10 15:00:00,11750.0,1952.0417908375093,-9797.95820916249
925,2030-01-10 15:15:00,11750.0,1052.3571994891536,-10697.642800510846
926,2030-01-10 15:30:00,11750.0,675.2824107537908,-11074.71758924621
927,2030-01-10 15:45:00,11750.0,285.93310143668896,-11464.066898563311
928,2030-01-10 16:00:00,11750.0,0.0,-11750.0
929,2030-01-10 16:15:00,11750.0,0.0,-11750.0
930,2030-01-10 16:30:00,11750.0,6.676183624515033,-11743.323816375485
931,2030-01-10 16:45:00,11750.0,337.23839754775145,-11412.761602452249
932,2030-01-10 17:00:00,11750.0,421.093373353302,-11328.906626646698
933,2030-01-10 17:15:00,11750.0,738.262494831657,-11011.737505168343
934,2030-01-10 17:30:00,11750.0,1105.095716103624,-10644.904283896376
935,2030-01-10 17:45:00,11750.0,1561.2056635238805,-10188.79433647612
936,2030-01-10 18:00:00,11750.0,2200.3008699819147,-9549.699130018085
937,2030-01-10 18:15:00,11750.0,2815.5304663214793,-8934.46953367852
938,2030-01-10 18:30:00,11750.0,3252.0230867123573,-8497.976913287643
939,2030-01-10 18:45:00,11750.0,3643.0509437516776,-8106.949056248322
940,2030-01-10 19:00:00,11750.0,4055.6897894120957,-7694.310210587904
941,2030-01-10 19:15:00,11750.0,4756.445446293015,-6993.554553706985
942,2030-01-10 19:30:00,11750.0,5338.9847959167855,-6411.0152040832145
943,2030-01-10 19:45:00,11750.0,6064.84358654933,-5685.15641345067
944,2030-01-10 20:00:00,11750.0,6913.235527037028,-4836.764472962972
945,2030-01-10 20:15:00,11750.0,7514.059235821627,-4235.940764178373
946,2030-01-10 20:30:00,11750.0,8280.625788714711,-3469.3742112852888
947,2030-01-10 20:45:00,11750.0,8962.40229625606,-2787.5977037439407
948,2030-01-10 21:00:00,11750.0,9567.811057487364,-2182.1889425126355
949,2030-01-10 21:15:00,11750.0,10181.578682553998,-1568.421317446002
950,2030-01-10 21:30:00,11750.0,10496.335081848232,-1253.6649181517678
951,2030-01-10 21:45:00,11750.0,10729.223341674682,-1020.7766583253178
952,2030-01-10 22:00:00,11750.0,10703.81722630528,-1046.1827736947198
953,2030-01-10 22:15:00,11750.0,11051.762591497394,-698.2374085026058
954,2030-01-10 22:30:00,11750.0,11437.749704614424,-312.25029538557646
955,2030-01-10 22:45:00,11750.0,11750.0,0.0
956,2030-01-10 23:00:00,11750.0,11750.0,0.0
957,2030-01-10 23:15:00,11750.0,11750.0,0.0
958,2030-01-10 23:30:00,11750.0,11750.0,0.0
959,2030-01-10 23:45:00,11750.0,11750.0,0.0
960,2030-01-11 00:00:00,11750.0,11750.0,0.0
961,2030-01-11 00:15:00,11750.0,11750.0,0.0
962,2030-01-11 00:30:00,11750.0,11750.0,0.0
963,2030-01-11 00:45:00,11750.0,11750.0,0.0
964,2030-01-11 01:00:00,11750.0,11750.0,0.0
965,2030-01-11 01:15:00,11750.0,11750.0,0.0
966,2030-01-11 01:30:00,11750.0,11750.0,0.0
967,2030-01-11 01:45:00,11750.0,11750.0,0.0
968,2030-01-11 02:00:00,11750.0,11750.0,0.0
969,2030-01-11 02:15:00,11750.0,11750.0,0.0
970,2030-01-11 02:30:00,11750.0,11750.0,0.0
971,2030-01-11 02:45:00,11750.0,11750.0,0.0
972,2030-01-11 03:00:00,11750.0,11750.0,0.0
973,2030-01-11 03:15:00,11750.0,11750.0,0.0
974,2030-01-11 03:30:00,11750.0,11750.0,0.0
975,2030-01-11 03:45:00,11750.0,11750.0,0.0
976,2030-01-11 04:00:00,11750.0,11750.0,0.0
977,2030-01-11 04:15:00,11750.0,11750.0,0.0
978,2030-01-11 04:30:00,11750.0,11750.0,0.0
979,2030-01-11 04:45:00,11750.0,11750.0,0.0
980,2030-01-11 05:00:00,11750.0,11750.0,0.0
981,2030-01-11 05:15:00,11750.0,11750.0,0.0
982,2030-01-11 05:30:00,11750.0,11750.0,0.0
983,2030-01-11 05:45:00,11750.0,11750.0,0.0
984,2030-01-11 06:00:00,11750.0,11750.0,0.0
985,2030-01-11 06:15:00,11750.0,11750.0,0.0
986,2030-01-11 06:30:00,11750.0,11750.0,0.0
987,2030-01-11 06:45:00,11750.0,11750.0,0.0
988,2030-01-11 07:00:00,11750.0,11750.0,0.0
989,2030-01-11 07:15:00,11750.0,11750.0,0.0
990,2030-01-11 07:30:00,11750.0,11750.0,0.0
991,2030-01-11 07:45:00,11750.0,11750.0,0.0
992,2030-01-11 08:00:00,11750.0,11750.0,0.0
993,2030-01-11 08:15:00,11750.0,11750.0,0.0
994,2030-01-11 08:30:00,11750.0,11750.0,0.0
995,2030-01-11 08:45:00,11750.0,11750.0,0.0
996,2030-01-11 09:00:00,11750.0,11750.0,0.0
997,2030-01-11 09:15:00,11750.0,6999.71747368373,-4750.28252631627
998,2030-01-11 09:30:00,11750.0,5390.948575389579,-6359.051424610421
999,2030-01-11 09:45:00,11750.0,5702.201441940935,-6047.798558059065
1000,2030-01-11 10:00:00,11750.0,6252.080337648556,-5497.919662351444
1001,2030-01-11 10:15:00,11750.0,6678.008791950164,-5071.991208049836
1002,2030-01-11 10:30:00,11750.0,6902.175029850165,-4847.824970149835
1003,2030-01-11 10:45:00,11750.0,7056.49157925299,-4693.50842074701
1004,2030-01-11 11:00:00,11750.0,7310.954425127835,-4439.045574872165
1005,2030-01-11 11:15:00,11750.0,7283.77615963167,-4466.22384036833
1006,2030-01-11 11:30:00,11750.0,7371.660282441546,-4378.339717558454
1007,2030-01-11 11:45:00,11750.0,7491.583071468111,-4258.416928531889
1008,2030-01-11 12:00:00,11750.0,7892.010249879768,-3857.989750120232
1009,2030-01-11 12:15:00,11750.0,8301.348857222718,-3448.651142777282
1010,2030-01-11 12:30:00,11750.0,8323.519287126335,-3426.4807128736647
1011,2030-01-11 12:45:00,11750.0,8339.802679335422,-3410.197320664578
1012,2030-01-11 13:00:00,11750.0,8155.562877033994,-3594.4371229660064
1013,2030-01-11 13:15:00,11750.0,8350.382466188617,-3399.6175338113826
1014,2030-01-11 13:30:00,11750.0,8024.8628950213715,-3725.1371049786285
1015,2030-01-11 13:45:00,11750.0,7754.600821687418,-3995.399178312582
1016,2030-01-11 14:00:00,11750.0,7049.727860151124,-4700.272139848876
1017,2030-01-11 14:15:00,11750.0,7073.239184679289,-4676.760815320711
1018,2030-01-11 14:30:00,11750.0,6818.86415389668,-4931.13584610332
1019,2030-01-11 14:45:00,11750.0,6225.478716417314,-5524.521283582686
1020,2030-01-11 15:00:00,11750.0,5805.490102175569,-5944.509897824431
1021,2030-01-11 15:15:00,11750.0,5594.327672946503,-6155.672327053497
1022,2030-01-11 15:30:00,11750.0,5386.535153285491,-6363.464846714509
1023,2030-01-11 15:45:00,11750.0,4983.752035903573,-6766.247964096427
1024,2030-01-11 16:00:00,11750.0,4717.377830208861,-7032.622169791139
1025,2030-01-11 16:15:00,11750.0,4631.330601174312,-7118.669398825688
1026,2030-01-11 16:30:00,11750.0,4367.108568887568,-7382.891431112432
1027,2030-01-11 16:45:00,11750.0,4174.963201022725,-7575.036798977275
1028,2030-01-11 17:00:00,11750.0,3695.261129726714,-8054.738870273286
1029,2030-01-11 17:15:00,11750.0,3916.7102355631177,-7833.289764436882
1030,2030-01-11 17:30:00,11750.0,4089.818651573576,-7660.181348426424
1031,2030-01-11 17:45:00,11750.0,4272.266827803691,-7477.733172196309
1032,2030-01-11 18:00:00,11750.0,4658.2365668364,-7091.7634331636
1033,2030-01-11 18:15:00,11750.0,4998.329317896369,-6751.670682103631
1034,2030-01-11 18:30:00,11750.0,5264.84063634479,-6485.15936365521
1035,2030-01-11 18:45:00,11750.0,5461.050844569658,-6288.949155430342
1036,2030-01-11 19:00:00,11750.0,5937.174475088614,-5812.825524911386
1037,2030-01-11 19:15:00,11750.0,6099.996176130542,-5650.003823869458
1038,2030-01-11 19:30:00,11750.0,6651.475167381348,-5098.524832618652
1039,2030-01-11 19:45:00,11750.0,7720.28732442432,-4029.71267557568
1040,2030-01-11 20:00:00,11750.0,8094.030604971445,-3655.9693950285546
1041,2030-01-11 20:15:00,11750.0,8691.082224966325,-3058.917775033675
1042,2030-01-11 20:30:00,11750.0,9329.29319473682,-2420.7068052631803
1043,2030-01-11 20:45:00,11750.0,9938.073393010658,-1811.926606989342
1044,2030-01-11 21:00:00,11750.0,10119.65953992376,-1630.3404600762406
1045,2030-01-11 21:15:00,11750.0,10860.418210262647,-889.5817897373527
1046,2030-01-11 21:30:00,11750.0,11290.160206720964,-459.8397932790358
1047,2030-01-11 21:45:00,11750.0,11750.0,0.0
1048,2030-01-11 22:00:00,11750.0,11750.0,0.0
1049,2030-01-11 22:15:00,11750.0,11750.0,0.0
1050,2030-01-11 22:30:00,11750.0,11750.0,0.0
1051,2030-01-11 22:45:00,11750.0,11750.0,0.0
1052,2030-01-11 23:00:00,11750.0,11750.0,0.0
1053,2030-01-11 23:15:00,11750.0,11750.0,0.0
1054,2030-01-11 23:30:00,11750.0,11750.0,0.0
1055,2030-01-11 23:45:00,11750.0,11750.0,0.0
1056,2030-01-12 00:00:00,11750.0,11750.0,0.0
1057,2030-01-12 00:15:00,11750.0,11750.0,0.0
1058,2030-01-12 00:30:00,11750.0,11750.0,0.0
1059,2030-01-12 00:45:00,11750.0,11750.0,0.0
1060,2030-01-12 01:00:00,11750.0,11750.0,0.0
1061,2030-01-12 01:15:00,11750.0,11750.0,0.0
1062,2030-01-12 01:30:00,11750.0,11750.0,0.0
1063,2030-01-12 01:45:00,11750.0,11750.0,0.0
1064,2030-01-12 02:00:00,11750.0,11750.0,0.0
1065,2030-01-12 02:15:00,11750.0,11750.0,0.0
1066,2030-01-12 02:30:00,11750.0,11750.0,0.0
1067,2030-01-12 02:45:00,11750.0,11750.0,0.0
1068,2030-01-12 03:00:00,11750.0,11750.0,0.0
1069,2030-01-12 03:15:00,11750.0,11750.0,0.0
1070,2030-01-12 03:30:00,11750.0,11750.0,0.0
1071,2030-01-12 03:45:00,11750.0,11750.0,0.0
1072,2030-01-12 04:00:00,11750.0,11750.0,0.0
1073,2030-01-12 04:15:00,11750.0,11750.0,0.0
1074,2030-01-12 04:30:00,11750.0,11750.0,0.0
1075,2030-01-12 04:45:00,11750.0,11750.0,0.0
1076,2030-01-12 05:00:00,11750.0,11750.0,0.0
1077,2030-01-12 05:15:00,11750.0,11750.0,0.0
1078,2030-01-12 05:30:00,11750.0,11750.0,0.0
1079,2030-01-12 05:45:00,11750.0,11750.0,0.0
1080,2030-01-12 06:00:00,11750.0,11750.0,0.0
1081,2030-01-12 06:15:00,11750.0,11750.0,0.0
1082,2030-01-12 06:30:00,11750.0,11750.0,0.0
1083,2030-01-12 06:45:00,11750.0,11750.0,0.0
1084,2030-01-12 07:00:00,11750.0,11750.0,0.0
1085,2030-01-12 07:15:00,11750.0,11750.0,0.0
1086,2030-01-12 07:30:00,11750.0,11750.0,0.0
1087,2030-01-12 07:45:00,11750.0,11750.0,0.0
1088,2030-01-12 08:00:00,11750.0,11750.0,0.0
1089,2030-01-12 08:15:00,11750.0,11750.0,0.0
1090,2030-01-12 08:30:00,11750.0,11750.0,0.0
1091,2030-01-12 08:45:00,11750.0,11750.0,0.0
1092,2030-01-12 09:00:00,11750.0,11750.0,0.0
1093,2030-01-12 09:15:00,11750.0,11750.0,0.0
1094,2030-01-12 09:30:00,11750.0,11750.0,0.0
1095,2030-01-12 09:45:00,11750.0,11750.0,0.0
1096,2030-01-12 10:00:00,11750.0,11750.0,0.0
1097,2030-01-12 10:15:00,11750.0,11750.0,0.0
1098,2030-01-12 10:30:00,11750.0,11750.0,0.0
1099,2030-01-12 10:45:00,11750.0,11750.0,0.0
1100,2030-01-12 11:00:00,11750.0,11750.0,0.0
1101,2030-01-12 11:15:00,11750.0,11750.0,0.0
1102,2030-01-12 11:30:00,11750.0,11750.0,0.0
1103,2030-01-12 11:45:00,11750.0,11750.0,0.0
1104,2030-01-12 12:00:00,11750.0,11750.0,0.0
1105,2030-01-12 12:15:00,11750.0,11750.0,0.0
1106,2030-01-12 12:30:00,11750.0,11750.0,0.0
1107,2030-01-12 12:45:00,11750.0,11750.0,0.0
1108,2030-01-12 13:00:00,11750.0,11750.0,0.0
1109,2030-01-12 13:15:00,11750.0,11750.0,0.0
1110,2030-01-12 13:30:00,11750.0,11750.0,0.0
1111,2030-01-12 13:45:00,11750.0,11750.0,0.0
1112,2030-01-12 14:00:00,11750.0,11750.0,0.0
1113,2030-01-12 14:15:00,11750.0,11750.0,0.0
1114,2030-01-12 14:30:00,11750.0,11750.0,0.0
1115,2030-01-12 14:45:00,11750.0,11750.0,0.0
1116,2030-01-12 15:00:00,11750.0,11750.0,0.0
1117,2030-01-12 15:15:00,11750.0,11750.0,0.0
1118,2030-01-12 15:30:00,11750.0,11750.0,0.0
1119,2030-01-12 15:45:00,11750.0,11750.0,0.0
1120,2030-01-12 16:00:00,11750.0,11750.0,0.0
1121,2030-01-12 16:15:00,11750.0,11750.0,0.0
1122,2030-01-12 16:30:00,11750.0,11750.0,0.0
1123,2030-01-12 16:45:00,11750.0,11750.0,0.0
1124,2030-01-12 17:00:00,11750.0,11750.0,0.0
1125,2030-01-12 17:15:00,11750.0,11750.0,0.0
1126,2030-01-12 17:30:00,11750.0,11750.0,0.0
1127,2030-01-12 17:45:00,11750.0,11750.0,0.0
1128,2030-01-12 18:00:00,11750.0,11750.0,0.0
1129,2030-01-12 18:15:00,11750.0,11750.0,0.0
1130,2030-01-12 18:30:00,11750.0,11750.0,0.0
1131,2030-01-12 18:45:00,11750.0,11750.0,0.0
1132,2030-01-12 19:00:00,11750.0,11750.0,0.0
1133,2030-01-12 19:15:00,11750.0,11750.0,0.0
1134,2030-01-12 19:30:00,11750.0,11750.0,0.0
1135,2030-01-12 19:45:00,11750.0,11750.0,0.0
1136,2030-01-12 20:00:00,11750.0,11750.0,0.0
1137,2030-01-12 20:15:00,11750.0,11750.0,0.0
1138,2030-01-12 20:30:00,11750.0,11750.0,0.0
1139,2030-01-12 20:45:00,11750.0,11750.0,0.0
1140,2030-01-12 21:00:00,11750.0,11750.0,0.0
1141,2030-01-12 21:15:00,11750.0,11750.0,0.0
1142,2030-01-12 21:30:00,11750.0,11750.0,0.0
1143,2030-01-12 21:45:00,11750.0,11750.0,0.0
1144,2030-01-12 22:00:00,11750.0,11750.0,0.0
1145,2030-01-12 22:15:00,11750.0,11750.0,0.0
1146,2030-01-12 22:30:00,11750.0,11750.0,0.0
1147,2030-01-12 22:45:00,11750.0,11750.0,0.0
1148,2030-01-12 23:00:00,11750.0,11750.0,0.0
1149,2030-01-12 23:15:00,11750.0,11750.0,0.0
1150,2030-01-12 23:30:00,11750.0,11750.0,0.0
1151,2030-01-12 23:45:00,11750.0,11750.0,0.0
1152,2030-01-13 00:00:00,11750.0,11750.0,0.0
1153,2030-01-13 00:15:00,11750.0,11750.0,0.0
1154,2030-01-13 00:30:00,11750.0,11750.0,0.0
1155,2030-01-13 00:45:00,11750.0,11750.0,0.0
1156,2030-01-13 01:00:00,11750.0,11750.0,0.0
1157,2030-01-13 01:15:00,11750.0,11750.0,0.0
1158,2030-01-13 01:30:00,11750.0,11750.0,0.0
1159,2030-01-13 01:45:00,11750.0,11750.0,0.0
1160,2030-01-13 02:00:00,11750.0,11750.0,0.0
1161,2030-01-13 02:15:00,11750.0,11750.0,0.0
1162,2030-01-13 02:30:00,11750.0,11750.0,0.0
1163,2030-01-13 02:45:00,11750.0,11750.0,0.0
1164,2030-01-13 03:00:00,11750.0,11750.0,0.0
1165,2030-01-13 03:15:00,11750.0,11750.0,0.0
1166,2030-01-13 03:30:00,11750.0,11750.0,0.0
1167,2030-01-13 03:45:00,11750.0,11750.0,0.0
1168,2030-01-13 04:00:00,11750.0,11750.0,0.0
1169,2030-01-13 04:15:00,11750.0,11750.0,0.0
1170,2030-01-13 04:30:00,11750.0,11750.0,0.0
1171,2030-01-13 04:45:00,11750.0,11750.0,0.0
1172,2030-01-13 05:00:00,11750.0,11750.0,0.0
1173,2030-01-13 05:15:00,11750.0,11750.0,0.0
1174,2030-01-13 05:30:00,11750.0,11750.0,0.0
1175,2030-01-13 05:45:00,11750.0,11750.0,0.0
1176,2030-01-13 06:00:00,11750.0,11750.0,0.0
1177,2030-01-13 06:15:00,11750.0,11750.0,0.0
1178,2030-01-13 06:30:00,11750.0,11750.0,0.0
1179,2030-01-13 06:45:00,11750.0,11750.0,0.0
1180,2030-01-13 07:00:00,11750.0,11750.0,0.0
1181,2030-01-13 07:15:00,11750.0,11750.0,0.0
1182,2030-01-13 07:30:00,11750.0,11750.0,0.0
1183,2030-01-13 07:45:00,11750.0,11750.0,0.0
1184,2030-01-13 08:00:00,11750.0,11750.0,0.0
1185,2030-01-13 08:15:00,11750.0,10027.329370535776,-1722.6706294642245
1186,2030-01-13 08:30:00,11750.0,7712.0706239680185,-4037.9293760319815
1187,2030-01-13 08:45:00,11750.0,7779.97999727189,-3970.02000272811
1188,2030-01-13 09:00:00,11750.0,7575.898796497109,-4174.101203502891
1189,2030-01-13 09:15:00,11750.0,7379.240366895981,-4370.759633104019
1190,2030-01-13 09:30:00,11750.0,7378.332499985248,-4371.667500014752
1191,2030-01-13 09:45:00,11750.0,7971.98662798696,-3778.0133720130398
1192,2030-01-13 10:00:00,11750.0,8604.589253358688,-3145.4107466413116
1193,2030-01-13 10:15:00,11750.0,9585.468750392367,-2164.531249607633
1194,2030-01-13 10:30:00,11750.0,10402.175221546135,-1347.8247784538653
1195,2030-01-13 10:45:00,11750.0,11155.943406625247,-594.056593374753
1196,2030-01-13 11:00:00,11750.0,11750.0,0.0
1197,2030-01-13 11:15:00,11750.0,11750.0,0.0
1198,2030-01-13 11:30:00,11750.0,11750.0,0.0
1199,2030-01-13 11:45:00,11750.0,11750.0,0.0
1200,2030-01-13 12:00:00,11750.0,11750.0,0.0
1201,2030-01-13 12:15:00,11750.0,11750.0,0.0
1202,2030-01-13 12:30:00,11750.0,11750.0,0.0
1203,2030-01-13 12:45:00,11750.0,11750.0,0.0
1204,2030-01-13 13:00:00,11750.0,11750.0,0.0
1205,2030-01-13 13:15:00,11750.0,11750.0,0.0
1206,2030-01-13 13:30:00,11750.0,11750.0,0.0
1207,2030-01-13 13:45:00,11750.0,11750.0,0.0
1208,2030-01-13 14:00:00,11750.0,11750.0,0.0
1209,2030-01-13 14:15:00,11750.0,11750.0,0.0
1210,2030-01-13 14:30:00,11750.0,11750.0,0.0
1211,2030-01-13 14:45:00,11750.0,11750.0,0.0
1212,2030-01-13 15:00:00,11750.0,11750.0,0.0
1213,2030-01-13 15:15:00,11750.0,11750.0,0.0
1214,2030-01-13 15:30:00,11750.0,11750.0,0.0
1215,2030-01-13 15:45:00,11750.0,11750.0,0.0
1216,2030-01-13 16:00:00,11750.0,11750.0,0.0
1217,2030-01-13 16:15:00,11750.0,11750.0,0.0
1218,2030-01-13 16:30:00,11750.0,11750.0,0.0
1219,2030-01-13 16:45:00,11750.0,11750.0,0.0
1220,2030-01-13 17:00:00,11750.0,11750.0,0.0
1221,2030-01-13 17:15:00,11750.0,11750.0,0.0
1222,2030-01-13 17:30:00,11750.0,11750.0,0.0
1223,2030-01-13 17:45:00,11750.0,11750.0,0.0
1224,2030-01-13 18:00:00,11750.0,11750.0,0.0
1225,2030-01-13 18:15:00,11750.0,11750.0,0.0
1226,2030-01-13 18:30:00,11750.0,11750.0,0.0
1227,2030-01-13 18:45:00,11750.0,11750.0,0.0
1228,2030-01-13 19:00:00,11750.0,11750.0,0.0
1229,2030-01-13 19:15:00,11750.0,11750.0,0.0
1230,2030-01-13 19:30:00,11750.0,11750.0,0.0
1231,2030-01-13 19:45:00,11750.0,11750.0,0.0
1232,2030-01-13 20:00:00,11750.0,11750.0,0.0
1233,2030-01-13 20:15:00,11750.0,11750.0,0.0
1234,2030-01-13 20:30:00,11750.0,11750.0,0.0
1235,2030-01-13 20:45:00,11750.0,11750.0,0.0
1236,2030-01-13 21:00:00,11750.0,11750.0,0.0
1237,2030-01-13 21:15:00,11750.0,11750.0,0.0
1238,2030-01-13 21:30:00,11750.0,11750.0,0.0
1239,2030-01-13 21:45:00,11750.0,11750.0,0.0
1240,2030-01-13 22:00:00,11750.0,11750.0,0.0
1241,2030-01-13 22:15:00,11750.0,11750.0,0.0
1242,2030-01-13 22:30:00,11750.0,11750.0,0.0
1243,2030-01-13 22:45:00,11750.0,11750.0,0.0
1244,2030-01-13 23:00:00,11750.0,11750.0,0.0
1245,2030-01-13 23:15:00,11750.0,11750.0,0.0
1246,2030-01-13 23:30:00,11750.0,11750.0,0.0
1247,2030-01-13 23:45:00,11750.0,11750.0,0.0
1248,2030-01-14 00:00:00,11750.0,11750.0,0.0
1249,2030-01-14 00:15:00,11750.0,11750.0,0.0
1250,2030-01-14 00:30:00,11750.0,11750.0,0.0
1251,2030-01-14 00:45:00,11750.0,11750.0,0.0
1252,2030-01-14 01:00:00,11750.0,11750.0,0.0
1253,2030-01-14 01:15:00,11750.0,11750.0,0.0
1254,2030-01-14 01:30:00,11750.0,11750.0,0.0
1255,2030-01-14 01:45:00,11750.0,11750.0,0.0
1256,2030-01-14 02:00:00,11750.0,11750.0,0.0
1257,2030-01-14 02:15:00,11750.0,11750.0,0.0
1258,2030-01-14 02:30:00,11750.0,11750.0,0.0
1259,2030-01-14 02:45:00,11750.0,11750.0,0.0
1260,2030-01-14 03:00:00,11750.0,11750.0,0.0
1261,2030-01-14 03:15:00,11750.0,11750.0,0.0
1262,2030-01-14 03:30:00,11750.0,11750.0,0.0
1263,2030-01-14 03:45:00,11750.0,11750.0,0.0
1264,2030-01-14 04:00:00,11750.0,11750.0,0.0
1265,2030-01-14 04:15:00,11750.0,11750.0,0.0
1266,2030-01-14 04:30:00,11750.0,11750.0,0.0
1267,2030-01-14 04:45:00,11750.0,11750.0,0.0
1268,2030-01-14 05:00:00,11750.0,11750.0,0.0
1269,2030-01-14 05:15:00,11750.0,11750.0,0.0
1270,2030-01-14 05:30:00,11750.0,11750.0,0.0
1271,2030-01-14 05:45:00,11750.0,11750.0,0.0
1272,2030-01-14 06:00:00,11750.0,11750.0,0.0
1273,2030-01-14 06:15:00,11750.0,11750.0,0.0
1274,2030-01-14 06:30:00,11750.0,11750.0,0.0
1275,2030-01-14 06:45:00,11750.0,11750.0,0.0
1276,2030-01-14 07:00:00,11750.0,11750.0,0.0
1277,2030-01-14 07:15:00,11750.0,11750.0,0.0
1278,2030-01-14 07:30:00,11750.0,11750.0,0.0
1279,2030-01-14 07:45:00,11750.0,11750.0,0.0
1280,2030-01-14 08:00:00,11750.0,11750.0,0.0
1281,2030-01-14 08:15:00,11750.0,11750.0,0.0
1282,2030-01-14 08:30:00,11750.0,11750.0,0.0
1283,2030-01-14 08:45:00,11750.0,11750.0,0.0
1284,2030-01-14 09:00:00,11750.0,11750.0,0.0
1285,2030-01-14 09:15:00,11750.0,11750.0,0.0
1286,2030-01-14 09:30:00,11750.0,11750.0,0.0
1287,2030-01-14 09:45:00,11750.0,11750.0,0.0
1288,2030-01-14 10:00:00,11750.0,11750.0,0.0
1289,2030-01-14 10:15:00,11750.0,11750.0,0.0
1290,2030-01-14 10:30:00,11750.0,11750.0,0.0
1291,2030-01-14 10:45:00,11750.0,11750.0,0.0
1292,2030-01-14 11:00:00,11750.0,11750.0,0.0
1293,2030-01-14 11:15:00,11750.0,11750.0,0.0
1294,2030-01-14 11:30:00,11750.0,11750.0,0.0
1295,2030-01-14 11:45:00,11750.0,11750.0,0.0
1296,2030-01-14 12:00:00,11750.0,11750.0,0.0
1297,2030-01-14 12:15:00,11750.0,11750.0,0.0
1298,2030-01-14 12:30:00,11750.0,11750.0,0.0
1299,2030-01-14 12:45:00,11750.0,11750.0,0.0
1300,2030-01-14 13:00:00,11750.0,11750.0,0.0
1301,2030-01-14 13:15:00,11750.0,11750.0,0.0
1302,2030-01-14 13:30:00,11750.0,11750.0,0.0
1303,2030-01-14 13:45:00,11750.0,11750.0,0.0
1304,2030-01-14 14:00:00,11750.0,11750.0,0.0
1305,2030-01-14 14:15:00,11750.0,11750.0,0.0
1306,2030-01-14 14:30:00,11750.0,11750.0,0.0
1307,2030-01-14 14:45:00,11750.0,11750.0,0.0
1308,2030-01-14 15:00:00,11750.0,11750.0,0.0
1309,2030-01-14 15:15:00,11750.0,11750.0,0.0
1310,2030-01-14 15:30:00,11750.0,11750.0,0.0
1311,2030-01-14 15:45:00,11750.0,11750.0,0.0
1312,2030-01-14 16:00:00,11750.0,11750.0,0.0
1313,2030-01-14 16:15:00,11750.0,11750.0,0.0
1314,2030-01-14 16:30:00,11750.0,11750.0,0.0
1315,2030-01-14 16:45:00,11750.0,11750.0,0.0
1316,2030-01-14 17:00:00,11750.0,11750.0,0.0
1317,2030-01-14 17:15:00,11750.0,11750.0,0.0
1318,2030-01-14 17:30:00,11750.0,11750.0,0.0
1319,2030-01-14 17:45:00,11750.0,11750.0,0.0
1320,2030-01-14 18:00:00,11750.0,11750.0,0.0
1321,2030-01-14 18:15:00,11750.0,11750.0,0.0
1322,2030-01-14 18:30:00,11750.0,11750.0,0.0
1323,2030-01-14 18:45:00,11750.0,11750.0,0.0
1324,2030-01-14 19:00:00,11750.0,11750.0,0.0
1325,2030-01-14 19:15:00,11750.0,11750.0,0.0
1326,2030-01-14 19:30:00,11750.0,11750.0,0.0
1327,2030-01-14 19:45:00,11750.0,11750.0,0.0
1328,2030-01-14 20:00:00,11750.0,11750.0,0.0
1329,2030-01-14 20:15:00,11750.0,11750.0,0.0
1330,2030-01-14 20:30:00,11750.0,11750.0,0.0
1331,2030-01-14 20:45:00,11750.0,11750.0,0.0
1332,2030-01-14 21:00:00,11750.0,11750.0,0.0
1333,2030-01-14 21:15:00,11750.0,11750.0,0.0
1334,2030-01-14 21:30:00,11750.0,11750.0,0.0
1335,2030-01-14 21:45:00,11750.0,11750.0,0.0
1336,2030-01-14 22:00:00,11750.0,11750.0,0.0
1337,2030-01-14 22:15:00,11750.0,11750.0,0.0
1338,2030-01-14 22:30:00,11750.0,11750.0,0.0
1339,2030-01-14 22:45:00,11750.0,11750.0,0.0
1340,2030-01-14 23:00:00,11750.0,11750.0,0.0
1341,2030-01-14 23:15:00,11750.0,11750.0,0.0
1342,2030-01-14 23:30:00,11750.0,11750.0,0.0
1343,2030-01-14 23:45:00,11750.0,11750.0,0.0
1344,2030-01-15 00:00:00,11750.0,11750.0,0.0
1345,2030-01-15 00:15:00,11750.0,11750.0,0.0
1346,2030-01-15 00:30:00,11750.0,11750.0,0.0
1347,2030-01-15 00:45:00,11750.0,11750.0,0.0
1348,2030-01-15 01:00:00,11750.0,11750.0,0.0
1349,2030-01-15 01:15:00,11750.0,11750.0,0.0
1350,2030-01-15 01:30:00,11750.0,11750.0,0.0
1351,2030-01-15 01:45:00,11750.0,11750.0,0.0
1352,2030-01-15 02:00:00,11750.0,11750.0,0.0
1353,2030-01-15 02:15:00,11750.0,11750.0,0.0
1354,2030-01-15 02:30:00,11750.0,11750.0,0.0
1355,2030-01-15 02:45:00,11750.0,11750.0,0.0
1356,2030-01-15 03:00:00,11750.0,11750.0,0.0
1357,2030-01-15 03:15:00,11750.0,11750.0,0.0
1358,2030-01-15 03:30:00,11750.0,11750.0,0.0
1359,2030-01-15 03:45:00,11750.0,11750.0,0.0
