,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
6533,2030-03-10 01:15:00,2523.4770821233033,0.0,0.0
6534,2030-03-10 01:30:00,2558.142255983008,0.0,0.0
6535,2030-03-10 01:45:00,2541.1767029524162,0.0,0.0
6536,2030-03-10 02:00:00,2367.8132175881856,0.0,0.0
6537,2030-03-10 02:15:00,2182.2440689334508,0.0,0.0
6538,2030-03-10 02:30:00,1920.6415698839846,0.0,0.0
6539,2030-03-10 02:45:00,1757.2758240739313,0.0,0.0
6540,2030-03-10 03:00:00,1683.5858243825096,0.0,0.0
6541,2030-03-10 03:15:00,1744.6875683600629,0.0,0.0
6542,2030-03-10 03:30:00,1880.9719973286556,0.0,0.0
6543,2030-03-10 03:45:00,1837.9718703454273,0.0,0.0
6544,2030-03-10 04:00:00,2023.6365068343875,0.0,0.0
6545,2030-03-10 04:15:00,2009.8591264710085,0.0,0.0
6546,2030-03-10 04:30:00,2161.4325737803483,0.0,0.0
6547,2030-03-10 04:45:00,2500.305777384083,0.0,0.0
6548,2030-03-10 05:00:00,2648.830148379113,0.0,0.0
6549,2030-03-10 05:15:00,2645.465722689896,0.0,0.0
6550,2030-03-10 05:30:00,2783.8050192206665,0.0,0.0
6551,2030-03-10 05:45:00,3344.2115394322354,0.0,0.0
6552,2030-03-10 06:00:00,4399.4133522408465,0.0,0.0
6553,2030-03-10 06:15:00,5153.809011326506,0.0,0.0
6554,2030-03-10 06:30:00,5659.565174091675,0.0,0.0
6555,2030-03-10 06:45:00,5838.004323314934,0.0,0.0
6556,2030-03-10 07:00:00,6449.190557621339,0.0,0.0
6557,2030-03-10 07:15:00,6896.505582296624,0.0,0.0
6558,2030-03-10 07:30:00,7009.093167629198,0.0,0.0
6559,2030-03-10 07:45:00,7178.367819996889,0.0,0.0
6560,2030-03-10 08:00:00,7170.236516677862,0.0,0.0
6561,2030-03-10 08:15:00,6879.206958972136,0.0,0.0
6562,2030-03-10 08:30:00,6445.613152012949,0.0,0.0
6563,2030-03-10 08:45:00,6067.509190046072,0.0,0.0
6564,2030-03-10 09:00:00,5515.388728223446,0.0,0.0
6565,2030-03-10 09:15:00,4928.677880416333,0.0,0.0
6566,2030-03-10 09:30:00,4469.882911750181,0.0,0.0
6567,2030-03-10 09:45:00,3889.181641502437,0.0,0.0
6568,2030-03-10 10:00:00,3368.189554224835,0.0,0.0
6569,2030-03-10 10:15:00,3028.130992702747,0.0,0.0
6570,2030-03-10 10:30:00,2583.760837590522,0.0,0.0
6571,2030-03-10 10:45:00,2434.1158337572197,0.0,0.0
6572,2030-03-10 11:00:00,2027.6134576326258,0.0,0.0
6573,2030-03-10 11:15:00,1610.9876065702556,0.0,0.0
6574,2030-03-10 11:30:00,1461.0111215650504,0.0,0.0
6575,2030-03-10 11:45:00,1541.8618323374358,0.0,0.0
6576,2030-03-10 12:00:00,1704.1448973490515,0.0,0.0
6577,2030-03-10 12:15:00,1650.684120002934,0.0,0.0
6578,2030-03-10 12:30:00,1796.0122719137362,0.0,0.0
6579,2030-03-10 12:45:00,2064.900875546482,0.0,0.0
6580,2030-03-10 13:00:00,2044.4268976757194,0.0,0.0
6581,2030-03-10 13:15:00,2524.32711654418,0.0,0.0
6582,2030-03-10 13:30:00,2847.8854366121413,0.0,0.0
6583,2030-03-10 13:45:00,2870.4338985379436,0.0,0.0
6584,2030-03-10 14:00:00,3177.5811655021935,0.0,0.0
6585,2030-03-10 14:15:00,3691.6650874659354,0.0,0.0
6586,2030-03-10 14:30:00,4227.999758456994,0.0,0.0
6587,2030-03-10 14:45:00,4995.324065315461,0.0,0.0
6588,2030-03-10 15:00:00,5531.111617581781,0.0,0.0
6589,2030-03-10 15:15:00,6042.168762159952,0.0,0.0
6590,2030-03-10 15:30:00,6654.557600430984,0.0,0.0
6591,2030-03-10 15:45:00,7425.541538771899,0.0,0.0
6592,2030-03-10 16:00:00,8224.628126539828,0.0,0.0
6593,2030-03-10 16:15:00,8595.030529126912,0.0,0.0
6594,2030-03-10 16:30:00,8913.356176138997,0.0,0.0
6595,2030-03-10 16:45:00,9452.495488861414,0.0,0.0
6596,2030-03-10 17:00:00,10240.447335250876,0.0,0.0
6597,2030-03-10 17:15:00,10819.507157047845,0.0,0.0
6598,2030-03-10 17:30:00,11024.870589924281,0.0,0.0
6599,2030-03-10 17:45:00,11246.132889480521,0.0,0.0
6600,2030-03-10 18:00:00,11365.338431962598,0.0,0.0
6601,2030-03-10 18:15:00,11505.854687076979,0.0,0.0
6602,2030-03-10 18:30:00,11642.8449462367,0.0,0.0
6603,2030-03-10 18:45:00,11861.110851281514,0.0,0.0
6604,2030-03-10 19:00:00,11636.663508651483,0.0,0.0
6605,2030-03-10 19:15:00,11448.498004798841,0.0,0.0
6606,2030-03-10 19:30:00,11274.250688026632,0.0,0.0
6607,2030-03-10 19:45:00,10956.65098072938,0.0,0.0
6608,2030-03-10 20:00:00,10395.910909554392,0.0,0.0
6609,2030-03-10 20:15:00,10045.544418192125,0.0,0.0
6610,2030-03-10 20:30:00,9560.509312948243,0.0,0.0
6611,2030-03-10 20:45:00,9245.478671246976,0.0,0.0
6612,2030-03-10 21:00:00,8666.584657789655,0.0,0.0
6613,2030-03-10 21:15:00,8344.802238394574,0.0,0.0
6614,2030-03-10 21:30:00,7894.411346563187,0.0,0.0
6615,2030-03-10 21:45:00,7712.473279772839,0.0,0.0
6616,2030-03-10 22:00:00,7648.477159891963,0.0,0.0
6617,2030-03-10 22:15:00,7352.650007187689,0.0,0.0
6618,2030-03-10 22:30:00,7100.315796752251,0.0,0.0
6619,2030-03-10 22:45:00,6598.478220888555,0.0,0.0
6620,2030-03-10 23:00:00,5718.970315511673,0.0,0.0
6621,2030-03-10 23:15:00,5394.303993178946,0.0,0.0
6622,2030-03-10 23:30:00,5096.0682389094145,0.0,0.0
6623,2030-03-10 23:45:00,4740.496345610747,0.0,0.0
6624,2030-03-11 00:00:00,4158.238827318528,0.0,0.0
6625,2030-03-11 00:15:00,4017.2127822713464,0.0,0.0
6626,2030-03-11 00:30:00,3988.7395476760084,0.0,0.0
6627,2030-03-11 00:45:00,3928.3260180295165,0.0,0.0
6628,2030-03-11 01:00:00,3871.726233522819,0.0,0.0
6629,2030-03-11 01:15:00,3681.1618518580417,0.0,0.0
6630,2030-03-11 01:30:00,3693.6500029086146,0.0,0.0
6631,2030-03-11 01:45:00,3728.0705268397887,0.0,0.0
6632,2030-03-11 02:00:00,3872.9520266699074,0.0,0.0
6633,2030-03-11 02:15:00,3875.248234845458,0.0,0.0
6634,2030-03-11 02:30:00,3656.16309510031,0.0,0.0
6635,2030-03-11 02:45:00,3765.437540596813,0.0,0.0
6636,2030-03-11 03:00:00,4088.1603799358672,0.0,0.0
6637,2030-03-11 03:15:00,3980.1361005524905,0.0,0.0
6638,2030-03-11 03:30:00,4228.296559926168,0.0,0.0
6639,2030-03-11 03:45:00,4193.080676253485,0.0,0.0
6640,2030-03-11 04:00:00,4349.0655728071215,0.0,0.0
6641,2030-03-11 04:15:00,4448.3891968167645,0.0,0.0
6642,2030-03-11 04:30:00,4280.57753119697,0.0,0.0
6643,2030-03-11 04:45:00,4458.987700852145,0.0,0.0
6644,2030-03-11 05:00:00,4789.084419432411,0.0,0.0
6645,2030-03-11 05:15:00,4959.602700447764,0.0,0.0
6646,2030-03-11 05:30:00,5268.404643951342,0.0,0.0
6647,2030-03-11 05:45:00,5533.479266257549,0.0,0.0
6648,2030-03-11 06:00:00,5942.7504265025345,0.0,0.0
6649,2030-03-11 06:15:00,6322.389570088651,0.0,0.0
6650,2030-03-11 06:30:00,6737.993237593242,0.0,0.0
6651,2030-03-11 06:45:00,7076.8416214116005,0.0,0.0
6652,2030-03-11 07:00:00,7359.5007699294965,0.0,0.0
6653,2030-03-11 07:15:00,7213.217331780401,0.0,0.0
6654,2030-03-11 07:30:00,6806.638284296874,0.0,0.0
6655,2030-03-11 07:45:00,6396.26651333842,0.0,0.0
6656,2030-03-11 08:00:00,5907.730725984748,0.0,0.0
6657,2030-03-11 08:15:00,5605.788107037708,0.0,0.0
6658,2030-03-11 08:30:00,5026.783095499766,0.0,0.0
6659,2030-03-11 08:45:00,4611.86652839182,0.0,0.0
6660,2030-03-11 09:00:00,3690.3945057053716,0.0,0.0
6661,2030-03-11 09:15:00,3066.9962501485497,0.0,0.0
6662,2030-03-11 09:30:00,2293.254928976672,0.0,0.0
6663,2030-03-11 09:45:00,1665.798597486817,0.0,0.0
6664,2030-03-11 10:00:00,829.8317663750204,0.0,0.0
6665,2030-03-11 10:15:00,96.1808127715558,0.0,0.0
6666,2030-03-11 10:30:00,-681.5024976317618,681.5024976317618,681.5024976317618
6667,2030-03-11 10:45:00,-1090.2273573484308,1771.7298549801926,1090.2273573484308
6668,2030-03-11 11:00:00,-1250.5306402984206,3022.2604952786132,1250.5306402984206
6669,2030-03-11 11:15:00,-1652.075789040031,4674.336284318644,1652.075789040031
6670,2030-03-11 11:30:00,-2075.117695090601,6749.453979409245,2075.117695090601
6671,2030-03-11 11:45:00,-2307.3081689447317,9056.762148353977,2307.3081689447317
6672,2030-03-11 12:00:00,-2182.871421058262,11239.633569412239,2182.871421058262
6673,2030-03-11 12:15:00,-2066.0411392335736,13305.674708645813,2066.0411392335736
6674,2030-03-11 12:30:00,-1895.392769889986,15201.067478535799,1895.392769889986
6675,2030-03-11 12:45:00,-2058.565871141982,17259.63334967778,2058.565871141982
6676,2030-03-11 13:00:00,-2123.735756916609,19383.36910659439,2123.735756916609
6677,2030-03-11 13:15:00,-2327.066950794342,21710.43605738873,2327.066950794342
6678,2030-03-11 13:30:00,-2285.553279377349,23995.98933676608,2285.553279377349
6679,2030-03-11 13:45:00,-2053.9414181719076,26049.93075493799,2053.9414181719076
6680,2030-03-11 14:00:00,-997.9708030627517,27047.90155800074,997.9708030627517
6681,2030-03-11 14:15:00,-856.2034142249759,27904.104972225716,856.2034142249759
6682,2030-03-11 14:30:00,-300.62365339142343,28204.72862561714,300.62365339142343
6683,2030-03-11 14:45:00,236.48124213071424,27968.247383486425,-236.48124213071424
6684,2030-03-11 15:00:00,499.13983722664125,27469.107546259784,-499.13983722664125
6685,2030-03-11 15:15:00,1254.4777261377349,26214.62982012205,-1254.4777261377349
6686,2030-03-11 15:30:00,2227.0547013117466,23987.575118810302,-2227.0547013117466
6687,2030-03-11 15:45:00,3300.1584100224864,20687.416708787816,-3300.1584100224864
6688,2030-03-11 16:00:00,4208.199067493755,16479.21764129406,-4208.199067493755
6689,2030-03-11 16:15:00,4975.24267227832,11503.97496901574,-4975.24267227832
6690,2030-03-11 16:30:00,5802.573801111657,5701.401167904083,-5802.573801111657
6691,2030-03-11 16:45:00,6819.391462494954,5701.401167904083,-5701.401167904083
6692,2030-03-11 17:00:00,7977.196517674905,0.0,0.0
6693,2030-03-11 17:15:00,8899.608249068973,0.0,0.0
6694,2030-03-11 17:30:00,9556.396803083018,0.0,0.0
6695,2030-03-11 17:45:00,10169.19248912833,0.0,0.0
6696,2030-03-11 18:00:00,10625.765782234177,0.0,0.0
6697,2030-03-11 18:15:00,10640.80000012841,0.0,0.0
6698,2030-03-11 18:30:00,10638.255248585741,0.0,0.0
6699,2030-03-11 18:45:00,10930.596145704276,0.0,0.0
6700,2030-03-11 19:00:00,10884.676741536558,0.0,0.0
6701,2030-03-11 19:15:00,10583.154627509675,0.0,0.0
6702,2030-03-11 19:30:00,10073.379024039152,0.0,0.0
6703,2030-03-11 19:45:00,9596.790025671047,0.0,0.0
6704,2030-03-11 20:00:00,8992.903765994224,0.0,0.0
6705,2030-03-11 20:15:00,8596.361028416939,0.0,0.0
6706,2030-03-11 20:30:00,8282.78895924343,0.0,0.0
6707,2030-03-11 20:45:00,7833.785094177994,0.0,0.0
6708,2030-03-11 21:00:00,7568.55450514798,0.0,0.0
6709,2030-03-11 21:15:00,7316.378549902976,0.0,0.0
6710,2030-03-11 21:30:00,7244.236548428984,0.0,0.0
6711,2030-03-11 21:45:00,7225.388356654581,0.0,0.0
6712,2030-03-11 22:00:00,7476.921220565535,0.0,0.0
6713,2030-03-11 22:15:00,7468.841905168018,0.0,0.0
6714,2030-03-11 22:30:00,7329.475458935207,0.0,0.0
6715,2030-03-11 22:45:00,7259.582446558314,0.0,0.0
6716,2030-03-11 23:00:00,7128.543900023691,0.0,0.0
6717,2030-03-11 23:15:00,7039.587757149457,0.0,0.0
6718,2030-03-11 23:30:00,6847.361282958183,0.0,0.0
6719,2030-03-11 23:45:00,6703.721949855459,0.0,0.0
6720,2030-03-12 00:00:00,6867.396290886645,0.0,0.0
6721,2030-03-12 00:15:00,6717.164748606849,0.0,0.0
6722,2030-03-12 00:30:00,6612.176609352928,0.0,0.0
6723,2030-03-12 00:45:00,6370.4767908731155,0.0,0.0
6724,2030-03-12 01:00:00,6186.117569570182,0.0,0.0
6725,2030-03-12 01:15:00,5854.255880371957,0.0,0.0
6726,2030-03-12 01:30:00,5765.8851902213155,0.0,0.0
6727,2030-03-12 01:45:00,5806.779580164031,0.0,0.0
6728,2030-03-12 02:00:00,5797.498619148948,0.0,0.0
6729,2030-03-12 02:15:00,5517.479590792083,0.0,0.0
6730,2030-03-12 02:30:00,5342.900786069984,0.0,0.0
6731,2030-03-12 02:45:00,5135.507224519315,0.0,0.0
6732,2030-03-12 03:00:00,4978.814200652356,0.0,0.0
6733,2030-03-12 03:15:00,4991.982771749004,0.0,0.0
6734,2030-03-12 03:30:00,4845.366755588651,0.0,0.0
6735,2030-03-12 03:45:00,4744.580913560434,0.0,0.0
6736,2030-03-12 04:00:00,4967.051702199109,0.0,0.0
6737,2030-03-12 04:15:00,5068.600625399047,0.0,0.0
6738,2030-03-12 04:30:00,5208.270223420128,0.0,0.0
6739,2030-03-12 04:45:00,5261.60256074425,0.0,0.0
6740,2030-03-12 05:00:00,5477.532963884509,0.0,0.0
6741,2030-03-12 05:15:00,5428.267420075155,0.0,0.0
6742,2030-03-12 05:30:00,5299.949409639876,0.0,0.0
6743,2030-03-12 05:45:00,5224.406156186928,0.0,0.0
6744,2030-03-12 06:00:00,5203.063087168546,0.0,0.0
6745,2030-03-12 06:15:00,5187.715556539271,0.0,0.0
6746,2030-03-12 06:30:00,5348.9137891261435,0.0,0.0
6747,2030-03-12 06:45:00,5309.2672546892245,0.0,0.0
6748,2030-03-12 07:00:00,5420.29361725745,0.0,0.0
6749,2030-03-12 07:15:00,5525.158627676858,0.0,0.0
6750,2030-03-12 07:30:00,5625.436360725476,0.0,0.0
6751,2030-03-12 07:45:00,5709.439490006542,0.0,0.0
6752,2030-03-12 08:00:00,5784.813730092264,0.0,0.0
6753,2030-03-12 08:15:00,5819.4549837412615,0.0,0.0
6754,2030-03-12 08:30:00,5729.800267136259,0.0,0.0
6755,2030-03-12 08:45:00,5654.727979004207,0.0,0.0
6756,2030-03-12 09:00:00,5530.5780304962445,0.0,0.0
6757,2030-03-12 09:15:00,5199.001836790067,0.0,0.0
6758,2030-03-12 09:30:00,4775.833947347743,0.0,0.0
6759,2030-03-12 09:45:00,4467.26614952552,0.0,0.0
6760,2030-03-12 10:00:00,4077.203368845745,0.0,0.0
6761,2030-03-12 10:15:00,3779.4132711686398,0.0,0.0
6762,2030-03-12 10:30:00,3216.2455910425215,0.0,0.0
6763,2030-03-12 10:45:00,2653.784914459582,0.0,0.0
6764,2030-03-12 11:00:00,2091.101126819198,0.0,0.0
6765,2030-03-12 11:15:00,1486.7236400712281,0.0,0.0
6766,2030-03-12 11:30:00,1131.3769441143158,0.0,0.0
6767,2030-03-12 11:45:00,468.5008406144916,0.0,0.0
6768,2030-03-12 12:00:00,19.83700363684693,0.0,0.0
6769,2030-03-12 12:15:00,-203.68540823172953,203.68540823172953,203.68540823172953
6770,2030-03-12 12:30:00,-595.9301413964313,799.6155496281608,595.9301413964313
6771,2030-03-12 12:45:00,-1338.2403641955316,2137.8559138236924,1338.2403641955316
6772,2030-03-12 13:00:00,-2104.2374402073838,4242.093354031076,2104.2374402073838
6773,2030-03-12 13:15:00,-2839.0100809969736,7081.10343502805,2839.0100809969736
6774,2030-03-12 13:30:00,-2976.3624161707958,10057.465851198845,2976.3624161707958
6775,2030-03-12 13:45:00,-3300.8336147763403,13358.299465975186,3300.8336147763403
6776,2030-03-12 14:00:00,-3591.1791293447095,16949.478595319895,3591.1791293447095
6777,2030-03-12 14:15:00,-3776.2726152131872,20725.751210533082,3776.2726152131872
6778,2030-03-12 14:30:00,-3917.6055610010153,24643.356771534098,3917.6055610010153
6779,2030-03-12 14:45:00,-4044.4692044503827,28687.82597598448,4044.4692044503827
6780,2030-03-12 15:00:00,-3849.408924676638,32537.23490066112,3849.408924676638
6781,2030-03-12 15:15:00,-3551.6364993541647,36088.87140001528,3551.6364993541647
6782,2030-03-12 15:30:00,-3485.2603929548095,39574.13179297009,3485.2603929548095
6783,2030-03-12 15:45:00,-3229.663831866419,42803.79562483651,3229.663831866419
6784,2030-03-12 16:00:00,-2782.084165636421,45585.87979047293,2782.084165636421
6785,2030-03-12 16:15:00,-2299.0437142256123,47884.92350469854,2299.0437142256123
6786,2030-03-12 16:30:00,-1976.0836057769266,49861.00711047547,1976.0836057769266
6787,2030-03-12 16:45:00,-1392.9579836611192,51253.96509413658,1392.9579836611192
6788,2030-03-12 17:00:00,-640.563691431671,51894.528785568255,640.563691431671
6789,2030-03-12 17:15:00,37.886398072339944,51856.642387495915,-37.886398072339944
6790,2030-03-12 17:30:00,955.4479821663372,50901.194405329574,-955.4479821663372
6791,2030-03-12 17:45:00,1649.7324582992915,49251.461947030286,-1649.7324582992915
6792,2030-03-12 18:00:00,2132.7270261730882,47118.7349208572,-2132.7270261730882
6793,2030-03-12 18:15:00,2462.479698958432,44656.25522189877,-2462.479698958432
6794,2030-03-12 18:30:00,2434.9932843121023,42221.26193758666,-2434.9932843121023
6795,2030-03-12 18:45:00,2629.4647647991696,39591.7971727875,-2629.4647647991696
6796,2030-03-12 19:00:00,2513.121797189222,37078.67537559828,-2513.121797189222
6797,2030-03-12 19:15:00,2156.1567315415086,34922.51864405677,-2156.1567315415086
6798,2030-03-12 19:30:00,1620.020631958996,33302.49801209777,-1620.020631958996
6799,2030-03-12 19:45:00,1126.7102224677,32175.78778963007,-1126.7102224677
6800,2030-03-12 20:00:00,852.4009147403885,31323.386874889682,-852.4009147403885
6801,2030-03-12 20:15:00,501.0831266292698,30822.303748260412,-501.0831266292698
6802,2030-03-12 20:30:00,128.20065360121225,30694.1030946592,-128.20065360121225
6803,2030-03-12 20:45:00,-339.8107643178446,31033.913858977045,339.8107643178446
6804,2030-03-12 21:00:00,-398.9732036185633,31432.887062595608,398.9732036185633
6805,2030-03-12 21:15:00,-531.6873192940657,31964.574381889674,531.6873192940657
6806,2030-03-12 21:30:00,-713.3226100821703,32677.896991971844,713.3226100821703
6807,2030-03-12 21:45:00,-600.6017752312655,33278.49876720311,600.6017752312655
6808,2030-03-12 22:00:00,166.95916947256046,33111.53959773055,-166.95916947256046
6809,2030-03-12 22:15:00,294.5053559096923,32817.03424182086,-294.5053559096923
6810,2030-03-12 22:30:00,191.35068993136883,32625.68355188949,-191.35068993136883
6811,2030-03-12 22:45:00,87.62911876165163,32538.05443312784,-87.62911876165163
6812,2030-03-12 23:00:00,-80.23004540739566,32618.284478535235,80.23004540739566
6813,2030-03-12 23:15:00,-329.3662749421892,32947.65075347743,329.3662749421892
6814,2030-03-12 23:30:00,-755.7711344382078,33703.42188791564,755.7711344382078
6815,2030-03-12 23:45:00,-994.6780516915896,34698.09993960723,994.6780516915896
6816,2030-03-13 00:00:00,-928.0225333189228,35626.12247292615,928.0225333189228
6817,2030-03-13 00:15:00,-1429.8926545988743,37056.015127525025,1429.8926545988743
6818,2030-03-13 00:30:00,-1608.3172886484626,38664.332416173485,1608.3172886484626
6819,2030-03-13 00:45:00,-1586.563468369899,40250.89588454338,1586.563468369899
6820,2030-03-13 01:00:00,-1385.0861688322675,41635.98205337565,1385.0861688322675
6821,2030-03-13 01:15:00,-1334.0429213261632,42970.02497470181,1334.0429213261632
6822,2030-03-13 01:30:00,-1365.7959381834844,44335.82091288529,1365.7959381834844
6823,2030-03-13 01:45:00,-1197.3704391715582,45533.19135205685,1197.3704391715582
6824,2030-03-13 02:00:00,-1340.0262802338439,46873.21763229069,1340.0262802338439
6825,2030-03-13 02:15:00,-1282.7442104358488,48155.96184272654,1282.7442104358488
6826,2030-03-13 02:30:00,-1301.3751103932173,49457.33695311975,1301.3751103932173
6827,2030-03-13 02:45:00,-989.5647290986872,50446.90168221844,989.5647290986872
6828,2030-03-13 03:00:00,-624.6232955204996,51071.52497773894,624.6232955204996
6829,2030-03-13 03:15:00,-627.5572970838803,51699.082274822824,627.5572970838803
6830,2030-03-13 03:30:00,-576.0127224676417,52275.094997290464,576.0127224676417
6831,2030-03-13 03:45:00,-618.4640393094287,52893.559036599894,618.4640393094287
6832,2030-03-13 04:00:00,-298.9408109470096,53192.499847546904,298.9408109470096
6833,2030-03-13 04:15:00,-125.04963443793531,53317.54948198484,125.04963443793531
6834,2030-03-13 04:30:00,-79.23188076028237,53396.781362745125,79.23188076028237
6835,2030-03-13 04:45:00,70.80255378424408,53325.97880896088,-70.80255378424408
6836,2030-03-13 05:00:00,-300.12827778841165,53626.10708674929,300.12827778841165
6837,2030-03-13 05:15:00,-349.5822092829294,53975.689296032215,349.5822092829294
6838,2030-03-13 05:30:00,-75.69680808072007,54051.386104112935,75.69680808072007
6839,2030-03-13 05:45:00,99.18918899490382,53952.19691511803,-99.18918899490382
6840,2030-03-13 06:00:00,683.0313107900511,53269.16560432798,-683.0313107900511
6841,2030-03-13 06:15:00,1206.8020074503947,52062.363596877585,-1206.8020074503947
6842,2030-03-13 06:30:00,1932.7571114042257,50129.606485473356,-1932.7571114042257
6843,2030-03-13 06:45:00,2205.269640941471,47924.336844531885,-2205.269640941471
6844,2030-03-13 07:00:00,2178.2126458343155,45746.124198697566,-2178.2126458343155
6845,2030-03-13 07:15:00,1757.641121198285,43988.48307749928,-1757.641121198285
6846,2030-03-13 07:30:00,1275.60065486631,42712.882422632974,-1275.60065486631
6847,2030-03-13 07:45:00,946.7436128011577,41766.13880983181,-946.7436128011577
6848,2030-03-13 08:00:00,370.6680434085356,41395.47076642328,-370.6680434085356
6849,2030-03-13 08:15:00,-305.2930785526514,41700.763844975925,305.2930785526514
6850,2030-03-13 08:30:00,-881.8558495036086,42582.61969447954,881.8558495036086
6851,2030-03-13 08:45:00,-1430.9099627694377,44013.529657248975,1430.9099627694377
6852,2030-03-13 09:00:00,-2152.80183794567,46166.331495194645,2152.80183794567
6853,2030-03-13 09:15:00,-2567.215443184574,48733.54693837922,2567.215443184574
6854,2030-03-13 09:30:00,-3372.3596511387223,52105.906589517945,3372.3596511387223
6855,2030-03-13 09:45:00,-3641.5116857879875,55747.41827530593,3641.5116857879875
6856,2030-03-13 10:00:00,-3976.736170796459,59724.15444610239,3976.736170796459
6857,2030-03-13 10:15:00,-4398.917998924626,64123.07244502701,4398.917998924626
6858,2030-03-13 10:30:00,-4691.470435297331,68814.54288032434,4691.470435297331
6859,2030-03-13 10:45:00,-4493.525581297479,73308.06846162182,4493.525581297479
6860,2030-03-13 11:00:00,-4222.781043957519,77530.84950557933,4222.781043957519
6861,2030-03-13 11:15:00,-3813.0540067184047,81343.90351229774,3813.0540067184047
6862,2030-03-13 11:30:00,-3511.946569591295,83000.0,3511.946569591295
6863,2030-03-13 11:45:00,-2886.778902863636,83000.0,0.0
6864,2030-03-13 12:00:00,-1800.669713123476,83000.0,0.0
6865,2030-03-13 12:15:00,-1379.0227911522525,83000.0,0.0
6866,2030-03-13 12:30:00,-1050.0361227748472,83000.0,0.0
6867,2030-03-13 12:45:00,-119.12237874053608,83000.0,0.0
6868,2030-03-13 13:00:00,870.8740763057976,82129.1259236942,-870.8740763057976
6869,2030-03-13 13:15:00,1305.3959546912192,80823.72996900298,-1305.3959546912192
6870,2030-03-13 13:30:00,1698.918186793453,79124.81178220952,-1698.918186793453
6871,2030-03-13 13:45:00,2259.4558690479607,76865.35591316156,-2259.4558690479607
6872,2030-03-13 14:00:00,2337.928794033389,74527.42711912817,-2337.928794033389
6873,2030-03-13 14:15:00,1651.1825285208288,72876.24459060734,-1651.1825285208288
6874,2030-03-13 14:30:00,1252.3681130566183,71623.87647755072,-1252.3681130566183
6875,2030-03-13 14:45:00,765.128257741806,70858.74821980891,-765.128257741806
6876,2030-03-13 15:00:00,795.5431695159823,70063.20505029293,-795.5431695159823
6877,2030-03-13 15:15:00,974.3945064326399,69088.8105438603,-974.3945064326399
6878,2030-03-13 15:30:00,1290.2016864376783,67798.60885742262,-1290.2016864376783
6879,2030-03-13 15:45:00,1691.53405691453,66107.07480050808,-1691.53405691453
6880,2030-03-13 16:00:00,2130.4861657144575,63976.588634793625,-2130.4861657144575
6881,2030-03-13 16:15:00,2004.8360352860873,61971.75259950754,-2004.8360352860873
6882,2030-03-13 16:30:00,2034.155553792003,59937.597045715534,-2034.155553792003
6883,2030-03-13 16:45:00,2396.16749730266,57541.429548412874,-2396.16749730266
6884,2030-03-13 17:00:00,3304.2814922650286,54237.148056147846,-3304.2814922650286
6885,2030-03-13 17:15:00,4063.338521278609,50173.80953486924,-4063.338521278609
6886,2030-03-13 17:30:00,4742.026322942143,45431.78321192709,-4742.026322942143
6887,2030-03-13 17:45:00,5350.064193206435,40081.71901872066,-5350.064193206435
6888,2030-03-13 18:00:00,5607.57550714571,34474.14351157495,-5607.57550714571
6889,2030-03-13 18:15:00,5753.509897160577,28720.63361441437,-5753.509897160577
6890,2030-03-13 18:30:00,6223.875509089117,22496.758105325254,-6223.875509089117
6891,2030-03-13 18:45:00,6239.808317048992,16256.949788276263,-6239.808317048992
6892,2030-03-13 19:00:00,6630.111288466425,9626.838499809837,-6630.111288466425
6893,2030-03-13 19:15:00,6570.860385008411,3055.9781148014263,-6570.860385008411
6894,2030-03-13 19:30:00,6387.2185744032795,3055.9781148014263,-3055.9781148014263
6895,2030-03-13 19:45:00,6310.702367939517,0.0,0.0
6896,2030-03-13 20:00:00,6509.753037006096,0.0,0.0
6897,2030-03-13 20:15:00,6143.539321134242,0.0,0.0
6898,2030-03-13 20:30:00,5835.326001897087,0.0,0.0
6899,2030-03-13 20:45:00,5732.772004555212,0.0,0.0
6900,2030-03-13 21:00:00,5409.7808537385245,0.0,0.0
6901,2030-03-13 21:15:00,5145.11540178008,0.0,0.0
6902,2030-03-13 21:30:00,4569.219333896708,0.0,0.0
6903,2030-03-13 21:45:00,4013.2754229637394,0.0,0.0
6904,2030-03-13 22:00:00,4127.151955425474,0.0,0.0
6905,2030-03-13 22:15:00,4088.926360429119,0.0,0.0
6906,2030-03-13 22:30:00,3538.943975528764,0.0,0.0
6907,2030-03-13 22:45:00,2909.582733090723,0.0,0.0
6908,2030-03-13 23:00:00,2282.231345674729,0.0,0.0
6909,2030-03-13 23:15:00,2065.761165823431,0.0,0.0
6910,2030-03-13 23:30:00,1949.863869209148,0.0,0.0
6911,2030-03-13 23:45:00,1858.8955689896648,0.0,0.0
6912,2030-03-14 00:00:00,1551.3596955058783,0.0,0.0
6913,2030-03-14 00:15:00,1638.1550099667802,0.0,0.0
6914,2030-03-14 00:30:00,1427.95523332023,0.0,0.0
6915,2030-03-14 00:45:00,1027.1090125402625,0.0,0.0
6916,2030-03-14 01:00:00,710.4413200849376,0.0,0.0
6917,2030-03-14 01:15:00,339.68989729949317,0.0,0.0
6918,2030-03-14 01:30:00,45.74092152457524,0.0,0.0
6919,2030-03-14 01:45:00,-391.2816717562346,391.2816717562346,391.2816717562346
6920,2030-03-14 02:00:00,-699.9699308155614,1091.251602571796,699.9699308155614
