,Datum,Produktion EE in MWh,Laden/Einspeisen in MWh,Flexipowerplant Einspeisung in MWh,EE + Speicher + Flexible in MWh
18099,2030-07-08 13:45:00,32972.68432608764,0.0,0.0,32972.68432608764
18100,2030-07-08 14:00:00,33116.4817958847,0.0,0.0,33116.4817958847
18101,2030-07-08 14:15:00,32913.866114633085,0.0,0.0,32913.866114633085
18102,2030-07-08 14:30:00,32513.853252938676,0.0,0.0,32513.853252938676
18103,2030-07-08 14:45:00,31695.944276195063,0.0,0.0,31695.944276195063
18104,2030-07-08 15:00:00,31043.80193620194,0.0,0.0,31043.80193620194
18105,2030-07-08 15:15:00,30162.30272213408,0.0,0.0,30162.30272213408
18106,2030-07-08 15:30:00,29232.347161879246,0.0,0.0,29232.347161879246
18107,2030-07-08 15:45:00,28363.53238655911,0.0,0.0,28363.53238655911
18108,2030-07-08 16:00:00,27261.580312703172,0.0,0.0,27261.580312703172
18109,2030-07-08 16:15:00,26149.932054754634,0.0,0.0,26149.932054754634
18110,2030-07-08 16:30:00,24811.3117168554,0.0,0.0,24811.3117168554
18111,2030-07-08 16:45:00,23678.710233808568,0.0,0.0,23678.710233808568
18112,2030-07-08 17:00:00,22305.67881263044,-1074.6957988809172,0.0,23380.374611511354
18113,2030-07-08 17:15:00,20957.3573133692,-2418.004270884303,0.0,23375.361584253504
18114,2030-07-08 17:30:00,19285.657754446154,-4086.509361927532,0.0,23372.167116373686
18115,2030-07-08 17:45:00,17707.067570359675,-5956.30671621444,0.0,23663.374286574115
18116,2030-07-08 18:00:00,16173.067860840574,-7590.46513510761,0.0,23763.532995948182
18117,2030-07-08 18:15:00,14666.91195717594,-8713.1803229074,0.0,23380.09228008334
18118,2030-07-08 18:30:00,13172.357531770864,-9942.380798135346,0.0,23114.73832990621
18119,2030-07-08 18:45:00,11366.218718951535,-10700.478887093119,0.0,22066.697606044654
18120,2030-07-08 19:00:00,9887.50557573501,-11302.72392933417,0.0,21190.22950506918
18121,2030-07-08 19:15:00,8616.007052644716,-11569.293923003386,0.0,20185.300975648104
18122,2030-07-08 19:30:00,7472.671586838158,-9645.960856511787,-2336.989506570293,19455.62194992024
18123,2030-07-08 19:45:00,6581.334690157539,0.0,-11750.0,18331.33469015754
18124,2030-07-08 20:00:00,5950.591347375772,0.0,-11750.0,17700.591347375772
18125,2030-07-08 20:15:00,5446.412146600827,0.0,-11592.375840758577,17038.787987359407
18126,2030-07-08 20:30:00,5093.4533855958725,0.0,-11224.77229168881,16318.225677284683
18127,2030-07-08 20:45:00,4828.17677011719,0.0,-11102.652121457731,15930.828891574922
18128,2030-07-08 21:00:00,4673.373065139293,0.0,-10917.657968397863,15591.031033537158
18129,2030-07-08 21:15:00,4948.852030232636,0.0,-10743.657152695985,15692.509182928621
18130,2030-07-08 21:30:00,5147.316315054248,0.0,-10738.651682701897,15885.967997756145
18131,2030-07-08 21:45:00,5187.272553856243,0.0,-10740.279775801886,15927.552329658129
18132,2030-07-08 22:00:00,5240.508330390187,0.0,-10685.052056356224,15925.560386746412
18133,2030-07-08 22:15:00,5351.960928022181,0.0,-10568.02868041148,15919.989608433661
18134,2030-07-08 22:30:00,5398.418471530042,0.0,-10393.313046610523,15791.731518140565
18135,2030-07-08 22:45:00,5458.968488700708,0.0,-10161.119090436452,15620.08757913716
18136,2030-07-08 23:00:00,5438.694217103425,0.0,-9997.231290463575,15435.925507567
18137,2030-07-08 23:15:00,5497.6106685690465,0.0,-9900.435354291461,15398.046022860508
18138,2030-07-08 23:30:00,5597.564526925524,0.0,-9777.938313188095,15375.502840113619
18139,2030-07-08 23:45:00,5574.754209430047,0.0,-9686.888852616978,15261.643062047024
18140,2030-07-09 00:00:00,5446.256848011142,0.0,-9544.428173384398,14990.68502139554
18141,2030-07-09 00:15:00,5434.611199008833,0.0,-9466.759994379156,14901.37119338799
18142,2030-07-09 00:30:00,5385.008113470198,0.0,-9361.098192962101,14746.106306432299
18143,2030-07-09 00:45:00,5254.36300230248,0.0,-9329.818398317118,14584.181400619598
18144,2030-07-09 01:00:00,5094.4456095640635,0.0,-9268.895664028641,14363.341273592705
18145,2030-07-09 01:15:00,4963.743097602754,0.0,-9240.764216664158,14204.507314266912
18146,2030-07-09 01:30:00,4841.418494694064,0.0,-9236.550549420528,14077.969044114592
18147,2030-07-09 01:45:00,4692.825898913212,0.0,-9205.001989136337,13897.827888049549
18148,2030-07-09 02:00:00,4526.132336675173,0.0,-9242.65016477137,13768.782501446543
18149,2030-07-09 02:15:00,4425.83637770681,0.0,-9250.350540126188,13676.186917832998
18150,2030-07-09 02:30:00,4290.149296841458,0.0,-9229.173221288027,13519.322518129484
18151,2030-07-09 02:45:00,4183.277540213584,0.0,-9244.548638183773,13427.826178397358
18152,2030-07-09 03:00:00,4026.454653226462,0.0,-9289.917435297415,13316.372088523876
18153,2030-07-09 03:15:00,3906.241506905691,0.0,-9357.338483568688,13263.57999047438
